,제목,가수,가사
100,흰눈,먼데이 키즈 (Monday Kiz),"['한 사람을 너무 사랑했던 거죠', '얼마나 나를', '아프게 할지도 모르고', '기뻐했죠', '이 세상에 그댈 가진 사람', '나 하나 뿐이라며', '흰 눈이 내리던 어느 날', '그 고운 입술로 날 사랑한다고', '안녕이란 말을 하고', '그대가 내 곁을 떠나갔죠', '몰랐었죠 우리 헤어진다는건', '정말 그대가', '내 사랑인줄 알았는데', '좋아했죠', '그대 나와 같은 생각하고', '있을거라 믿었죠', '흰 눈이 내리던 어느 날', '그 고운 입술로 날 사랑한다고', '안녕이란 말을 하고', '그대가 내 곁을 떠나갔죠', '하얀 눈위에 멀어져 가는', '그대가 남겨둔 발자국 세며', '멍하니 바보처럼', '떠나가는 뒷모습 보면서 울었죠', '흰 눈이 내리던 어느 날', '그 고운 입술로 날 사랑한다고', '안녕이란 말을 하고', '그대가 내 곁을 떠나갔죠', '흰 눈이 내리던 어느 날', '그 고운 입술로 날 사랑한다고', '안녕이란 말을 하고', '그대가 내 곁을 떠나갔죠', '내 곁을 떠나갔죠']"
101,온통 그대뿐인 나죠,신용재 (2F),"['왜 이리 내 맘이', '먹먹해져오는 걸까요', '그대 얼굴 난 떠올리는 게', '왜 이리 힘들고 아리죠', '가늠조차 할 수 없이 깊어', '달래지지 않는 이 마음', 'I found the one who I never saw before', 'I found the one my all', '한순간도 꺼지지 않고', '이어졌던 그리움', '혹 누군가 나의 맘을', '들여다본다면', '온통 그대뿐일 나죠', '숨 쉬며 사는 그 이유가', '오로지 그대 일 수 있네요', '많은 날들 기다렸던 만큼', '이젠 네 곁으로 갈게', 'I found the one who I never saw before', 'I found the one my all', '한순간도 꺼지지 않고', '이어졌던 그리움', '혹 누군가 나의 맘을', '들여다본다면', '온통 그대뿐일 나죠', '다시 올수 없는 길임에도', '주저 없이 건널 수 있죠 난', '그 너머에 니가 있다면', 'I found the one for my life', 'I found the one 내 모든 날', '한순간도 꺼지지 않고', '이어졌던 내 그리움', '혹 누군가 나의 맘을', '들여다본다면', '온통 그대뿐일 나죠']"
102,그게 더 편할 것 같아 (N번째 연애 X 멜로망스),멜로망스,"['너를 위해 해줬었던 말들은', '부담을 줬고', '네가 내게 해줬던 위로에', '나 상처 입었죠', '사랑이란 모든 것', '주는 거라 너는 말했고', '난 서로의 삶을 지키자 했었죠', '이번 문제만 넘어가면', '전보다 더 나아질 거라', '생각했는데 같은 곳을 맴돌고 있었죠', '이제는 안될 것 같아', '더 이상 힘들 것 같아', '날 지워가며 사랑하는 게', '좀 더 내게 맞는 사람 찾아', '만나는 날 사랑해보려 노력할 것 같아', '익숙해져만 가는', '서로의 불편함 속에서', '이별의 시간은 다가오고 있었죠', '사랑하니까 괜찮다고', '이 정도면 충분하다고', '우린 이겨낼 수 있다고', '믿고 있었던 건', '내 욕심이었죠', '이제는 안될 것 같아', '더 이상 힘들 것 같아', '날 지워가며 사랑하는 게', '좀 더 내게 맞는 사람 찾아', '만나는 날 사랑해보려 노력할 것 같아', '내가 원하는 사람과', '사랑에 빠지게 되는 날', '그 날을 기다렸는데', '이젠 내게 맞는 사람과', '사랑하려 노력하는 게', '조금 더 편할 것 같아', '그게 덜 아플 것 같아', '날 지켜가며 사랑하는 게', '좀 더 편하게 지낼 수 있는', '그런 사랑하게 되는 게', '뜨겁게 사랑했던 날보다', '이젠 내게 더 편할 것 같아']"
103,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10CM,"['나의 두 눈에 제일 먼저 그대를 담고', '가장 예쁜 말들로 그댈 미소 짓게 하고', '바람이 차가운 오늘 밤', '집에 돌아가는 길', '또 그대 생각이 나요', '늦은 이 밤 그대 괜찮다면', '잠시 나와줄래요', '이 밤을 보내기엔 아쉽잖아요', '잠시라도 그댈 보고 싶은 내 맘을', '이 밤을 빌려 말해요', '유난히도 오늘 그대가 더 예뻐 보이고', '웃음 짓던 그대 표정 자꾸 아른거려서', '바람이 차가운 오늘 밤', '집에 돌아가는 길', '또 그대 생각이 나요', '늦은 이 밤 그대 괜찮다면', '잠시 나와줄래요', '이 밤을 보내기엔 아쉽잖아요', '잠시라도 그댈 보고 싶은 내 맘을', '이 밤을 빌려 말해요', '별거 아닌 말들이라도', '그대와 함께라면', '더 바랄 게 없어요', '늦은 이 밤 그대 괜찮다면', '잠시 나와줄래요', '이 밤을 보내기엔 아쉽잖아요', '잠시라도 그댈 보고 싶은 내 맘을', '이 밤을 빌려 말해요']"
104,나 그댈위해 시 한편을 쓰겠어,케이시 (Kassy),"['나 그댈 위해 시 한 편을 쓰겠어', '나 그대에게 못다 한 얘기 많아', '차마 그때 하지 못 했었던', '오래된 내 마음일지라도', '받아주길 바래요', '사랑한다고', '그댈 향해', '말을 건넬 수 있다면', '떠오르는 말 단 한마디지만', '종이 위에 덧없는 꾸밈을 더해', '볼품없는 솜씨로 시 한 편을 쓰겠어', '사랑해요', '이 말도 부족해요', '내 마음 다 담을 수 없죠', '나 그댈 위해 시 한 편을 쓰겠어', '나 그대에게 못다 한 얘기 많아', '차마 그때 하지 못 했었던', '오래된 내 마음일지라도', '받아주길 바래요', '사랑한다고', '라라라라라라', '사랑해요', '이 말도 부족해요', '내 마음 다 담을 수 없죠', '그대도 나와 같은 마음이라면', '그대도 나를 아직 사랑한다면', '부디 가던 길 잠시 멈추고', '다시 한번만 돌아 봐줘요', '기다리는 나를요', '사랑해요', '이미 늦어버린 마음이라', '더 이상은 보잘것없어도', '알아주길 바래요', '사랑한다고', '라라라라라라', '너무 멀리 돌아온 듯해', '라라라라라라', '그댄 어디쯤에 있나요']"
105,Heaven,김현성,"['왜 이제 왔나요 더 야윈 그대', '나만큼 힘들었나요', '두번 살게 하네요 그대 내 삶을', '난 모든걸 버리려 했죠', '왜 나를 떠나요 아플거면서', '사랑이 여기 있는데', '다신 그러지 마요 내가 죽어요', '그댄 나의 숨이니까요', '나 그댈 잃는다는 건', '내 삶이라는 것 살아도 지옥인거죠', '그댄 나의 전부 그댄 나의 운명', '헤어질 수 없어요', '영원보다 먼 곳에 우리 사랑 가져가요', '눈물 없는 세상 나의 사랑 하나로만', '그대 살게 할게요', '그대와 나 영원히 행복할 그 곳', 'Heaven', '울어도 되나요 그대 앞에서', '고마워 눈물이 나요', '기다렸던 날들이 너무 아파서', '그대 다시 미워지네요', '사랑을 버린다는건 모든걸 잃는것', '상처만 남기잖아요', '그댄 나의 전부 그댄 나의 운명', '헤어질 수 없어요', '영원보다 먼 곳에 우리 사랑 가져가요', '눈물 없는 세상 나의 사랑 하나로만', '그대 살게 할게요', '그대와 나 영원히 행복할 그 곳', 'Heaven', '그댄 나의 전부 그댄 나의 운명', '헤어질 수 없어요', '영원보다 먼 곳에 우리 사랑 가져가요', '눈물 없는 세상 나의 사랑 하나로만', '그대 살게 할게요', '그대와 나 영원히 행복할 그 곳', 'Heaven']"
106,니 소식,송하예,"['그때의 우리 사랑', '뜨겁고 치열했는데', '끝나보니 남는건 미움뿐', '몇번의 계절을 더', '보내야 괜찮아 질까', '미련이 듬뿍 남은 하루를 보내', '친구들과 통화에', '우연히 들은 니 소식', '다른 사랑을 시작해', '잘 지낸다고', '한땐 소중했었고', '많이 사랑했었던', '우리둘은 이젠 남이 됐고', '모르는 사람이야', '넌 완벽히 잊었나봐', '이렇게 넌 잘사는데', '괜한 걱정을 했나봐', '나만 힘든가봐', '너도 내 소식을', '전해 들었으면 좋겠어', '아직은 좀 힘들어 한다는', '미안한 마음갖고', '가끔씩 날 생각해줘', '그래야 내 맘이 좀', '편할거 같아', '니옆에 다른 사람', '있다는게 참 낯설어', '뭔지 모를 서운함은', '이기적인 거니', '한땐 소중했었고', '많이 사랑했었던', '우리둘은 이젠 남이 됐고', '모르는 사람이야', '넌 완벽히 잊었나봐', '이렇게 넌 잘사는데', '나만 끝을 미뤘나봐', '나만 그랬나봐', '솔직한 맘을 말하면', '좋은 사랑 안했으면 해', '가슴아프게 지내길 바랬어', '너는 행복하겠지', '많이 설레이겠지', '나 없이도 웃는 니 모습에', '이제야 실감이나', '넌 완벽히 떠났나봐', '확실히 날 떠났나봐', '난 니가 너무 미워져', '행복하지 말아줘', '잘지내지 말아줘', '좋은 사람 만나 다행이란', '말은 거짓말이야', '네 소식 들은 그날밤', '펑펑 울다가 밤을 샜어', '늦어버린걸 알지만', '어쩔수 없나봐']"
107,좋아좋아,조정석,"['처음 널 만나는 날', '노란 세 송이 장미를 들고', '룰루랄라 신촌을 향하는', '내 가슴은 마냥 두근두근', '생머리 휘날리며', '나를 향해 손을 흔드는 너', '머리에서 발 끝까지', '나를 사로잡네 이야에로', '니가 좋아 너무 좋아', '내 모든걸 주고 싶어', '너에게만은 내 마음', '난 꾸미고 싶지 않아', '언제까지 너와 함께 있을 거야 예', '룰루랄라 신촌을 누비는', '내 마음은 마냥 이야에로', '여보세요 나의 천사', '어떻게 내 마음을 훔쳤나요', '괜찮아요 나의 천사 가져간', '내 마음을 고이 간직해줘요', '니가 좋아 너무 좋아', '내 모든걸 주고 싶어', '너에게만은 내 마음', '난 꾸미고 싶지 않아', '니가 좋아 너무 좋아', '내 모든걸 주고 싶어', '너에게만은 내 마음', '난 꾸미고 싶지 않아', '언제까지 너와 함께 있을 거야 음']"
108,내 눈물이 하는 말 (웹툰 '연애의 발견' X 황치열),황치열,"['내 머리는 나빠서 너 밖에 모르고', '세상 사람 모두 다 너로 보이고', '내 가슴은 좁아서 너 밖엔 못 살고', '귀에 닿는 목소린 다 넌 줄 아는데', '그립다고 힘들다고 사랑한다고', '매일 밤 내 안에 터질 듯 슬픈 그 말은', '나를 헤매이게 해', '이렇게 너만 원하게 해', '너를 사랑한단 말 숨 쉴 때마다 늘어서', '오늘도 그만큼 버리고 또 버려도', '내가 하지 못한 말 가슴에 너무 많아서', '내 숨이 멈출까 봐', '눈물이 나를 대신해서 흘러', '내 걸음은 느려서 널 잡지 못하고', '네가 떠난 그 자리만 돌고 도는데', '그립다고 힘들다고 사랑한다고', '매일 밤 내 안에 터질 듯 슬픈 그 말은', '나를 헤매이게 해', '이렇게 너만 원하게 해', '너를 사랑한단 말 숨 쉴 때마다 늘어서', '오늘도 그만큼 버리고 또 버려도', '내가 하지 못한 말 가슴에 너무 많아서', '내 숨이 멈출까 봐', '눈물이 나를 대신해서 흘러', '간절한 내 맘을 넌 듣지 못하고', '내가 아닌 누구를 사랑하고 있을까', '너를 사랑한단 말 숨 쉴 때마다 깊어져', '온몸에 물들어 너를 앓고 사는 나', '너만 사랑했다고 죽어도 못 잊겠다고', '오늘도 내 눈물이', '못다 한 말을 대신해서 흘러']"
109,내가 저지른 사랑,임창정,"['떠나거든 내 소식이 들려오면', '이제는 모른다고 해줘', '언제나 내 맘속에서', '커져만 갔던 너를', '조금씩 나도 지우려 해', '사랑해 라고 말하고 싶었지만', '늘 미안하다고만 했던 나', '잊고 잊혀지고 지우고', '처음 만난 그때가 그리워진 사람', '다시 못 올 몇 번의 그 계절', '떠나버린 너의 모습을', '지우고 버리고 비워도', '어느 새 가득 차버린 내사랑', '안 된다고 사랑하면 안 된다고', '하지만 우린 함께했지', '언제나 내 마음이라', '사랑하던 맘이라', '그리 아파할 줄 몰랐어', '미안해 라고 안아주고 싶지만', '점이 돼버린 그 뒷모습', '잊고 잊혀지고 지우고', '처음 만난 그때가 그리워진 사람', '다시 못 올 몇 번의 그 계절', '떠나버린 너의 모습을', '지우고 버리고 비워도', '어느 새 가득 차버린 내사랑', '모든 게 나 때문인데', '왜 네가 더 힘들어', '네가 왜 내 맘을 위로해', '왜', '잊고 잊혀지고 지우고', '처음 만난 그때가 그리워진 사람', '다시 못 올 몇 번의 그 계절', '떠나버린 너의 모습을', '지우고 버리고 비워도', '어느 새 가득 차버린 내사랑']"
110,봄 사랑 벚꽃 말고,HIGH4 (하이포),"['길었던 겨우내 줄곧 품이 좀 남는', '밤색 코트', '그 속에 나를 쏙 감추고 걸음을', '재촉해 걸었어', '그런데 사람들 말이 너만 아직도', '왜 그러니', '그제서야 둘러보니 어느새 봄이', '손 잡고 걸을 사람 하나 없는 내게', '달콤한 봄바람이 너무해', '나만 빼고 다 사랑에 빠져', '봄노래를 부르고', '꽃잎이 피어나 눈 앞에 살랑거려도', '난 다른 얘기가 듣고 싶어', '한바탕 휩쓸고 지나가버릴', '오오 봄 사랑 벚꽃 말고', '봄 사랑 벚꽃 말고', '봄 사랑 벚꽃 말고', '봄 사랑 벚꽃 말고', '손에 닿지도 않을 말로', '날 꿈틀거리게 하지 말어', '맘 먹고 밖에 나가도', '막상 뭐 별 거 있나', '손 잡고 걸을 사람 하나 없는 내게', '오 사랑노래들이 너무해', '나만 빼고 다 사랑에 빠져', '봄노래를 부르고', '꽃잎이 피어나 눈 앞에 살랑거려도', '난 다른 얘기가 듣고 싶어', '한바탕 휩쓸고 지나가버릴', '오오 봄 사랑 벚꽃 말고', '남들보다 절실한 사랑 노래 가사를', '불러 봐', '수많은 연인들 가운데 왜 나는', '혼자만', '똑같은 거리와 어제와 같은 옷차림', '난 제자린데 왜 세상은 변한 것만', '같지', '누군가와 봄길을 거닐고 할 필욘', '없지만', '누구나 한번쯤은 머물고 싶은 그런', '기억을', '만들고 싶어 떨어지는 벚꽃잎도', '엔딩이 아닌 봄의 시작이듯', '사실은 요즘 옛날 생각이 나', '걷기만 해도 그리워지니까', '다시 느낄 수 있나 궁금해지지만', 'Then you know what', '나만 빼고 다 사랑에 빠져', '봄노래를 부르고', '꽃잎이 피어나 눈 앞에 살랑거려도', '난 다른 얘기가 듣고 싶어', '한바탕 휩쓸고 지나가버릴', '오오 봄 사랑 벚꽃 말고', '봄 사랑 벚꽃 말고', '봄 사랑 벚꽃 말고', '봄 사랑 벚꽃 말고', '봄 사랑 벚꽃 말고']"
