,가수,제목,가사
27,이민혁,꿈을 꾸었다 (Prod. By 새봄),새벽에 잠이 깨면 선명해져버린 너의 잔상에 난 이따금씩 밤을 지새워 너는 불현듯 찾아와 나를 흔들어 놓고 긴긴 시간 또다시 멀리 사라지겠지 네게 하고 싶던 말이 너무 많았는데 나는 늘 그랬듯 멍하니 딴청만 피우고 있어 내게 가장 뜨거웠던 달뜬 시간 속에 우리의 모습은 여전히 나를 아프게 한다 하룰 마칠 때쯤 너를 그리다가도 꿈에서 깨면 난 널 바라지 않아 참 이상하지 너를 원하면서도 네가 없는 밤이 참 다행이란 게 네게 하고 싶던 말이 너무 많았는데 나는 늘 그랬듯 멍하니 딴 곳만 바라보고 있어 내게 너무 눈부셨던 달뜬 시간 속에 우리의 모습은 여전히 나를 아리게 한다 매일 아침 또다시 서럽게 울지만 꿈 속에선 아직도 널 찾아 헤매이네 나는 내일 또다시 힘들걸 알지만 꿈 속에선 아직도 널 찾아 헤매이네
28,"안세하, 산들",가끔은 그렇게 웃어도 돼 (Prod. 캡틴플래닛),내일이 그려지지 않던 못난 마음을 가진 채 어른이 되었어 마음 한 켠이 늘 이렇게 말해 나는 아무것도 되지 못한 사람 같아 어느새 나는 점점 더 말이 줄고 애써 웃음 지으려 해보지만 아프게 날 괴롭히던 불안했던 내 마음이 그렇게 참아온 내게 이젠 말해주고 싶어 너의 잘못이 아니란 걸 가끔은 그렇게 웃어도 돼 얼마나 외로웠었을까 그런 마음을 가진 채 살아간다는 건 문득 차오르는 마음이 말해 끝이 없을 것 같던 이 시간도 끝날 거라 조금은 마음 편하게 울어도 돼 맘껏 아파해도 돼 그래도 돼 아프게 날 괴롭히던 불안했던 내 마음이 그렇게 참아온 내게 이젠 말해주고 싶어 너의 잘못이 아니란 걸 가끔은 그렇게 웃어도 돼 이제야 겨우 알 것 같아 괜찮아 아프게 날 괴롭히던 불안했던 내 마음이 그렇게 살아온 내게 이젠 말해주고 싶어 너의 잘못이 아니란 걸 가끔은 그렇게 웃어도 돼 나를 사랑하지 못해 내 자신을 괴롭히던 그렇게 살아온 나를 너의 잘못이 아니라 그렇게 말해줄 니가 있어 괜찮아 지금 이대로 나는 괜찮아
29,에이블(Able),주말 같은 너,이번 주는 너와 어딜 가볼까 들뜬 맘으로 날씨를 또 체크해 보고 어떤 옷을 입고 뭐를 먹을까 매일 기대로 가득한 설레는 내 맘 지루해 시간이 왜 이리도 느리게 가는지 멍하니 누워 있다 밤새 뒤척이다가 너에게 가는 길이야 주말 같은 너를 만나면 날씨가 흐린 날도 난 마냥 좋은 걸 넌 햇살처럼 따스한 사람 틈만 나면 웃게 되는 걸 하루 종일 너와 있을 땐 특별히 뭘 안 해도 늘 꿈만 같아서 너만 보고 있으면 기대고 싶어 안아줘 네가 있어 참 좋은 걸 눈만 뜨면 너의 생각에 콧노래가 절로 새어 나오고 지금 내 기분이 이끄는 대로 너와 또 약속을 하고 일주일 내내 달콤해 오늘도 어김없이 너에게 가는 길이야 주말 같은 너를 만나면 날씨가 흐린 날도 난 마냥 좋은 걸 넌 햇살처럼 따스한 사람 틈만 나면 웃게 되는 걸 하루 종일 너와 있을 땐 특별히 뭘 안 해도 늘 꿈만 같아서 너만 보고 있으면 기대고 싶어 안아줘 네가 있어 참 좋은 걸 발길이 닿는 어디든 너와 함께 가보고 싶어 내 맘을 가득 채우고 자꾸만 생각나서 매일이 기다려지는 걸 휴식 같은 너를 만나면 언제나 기댈 수 있어 마냥 좋은 걸 너는 그 누구보다 따스한 사람 틈만 나면 웃게 되는 걸 어디라도 너와 있을 땐 모든 게 다 특별해 난 꿈만 같아서 너만 보고 있으면 말하고 싶어 널 사랑해 네가 있어 참 좋아
30,"주범진, 백아, 김경민 (위아영)",도망가자,도망가자 어디든 가야 할 것만 같아 넌 금방이라도 울 것 같아 괜찮아 우리 가자 걱정은 잠시 내려놓고 대신 가볍게 짐을 챙기자 실컷 웃고 다시 돌아오자 거기서는 우리 아무 생각말자 너랑 있을게 이렇게 손 내밀면 내가 잡을게 있을까 두려울 게 어디를 간다 해도 우린 서로를 꼭 붙잡고 있으니 너라서 나는 충분해 나를 봐 눈 맞춰줄래 너의 얼굴 위에 빛이 스며들 때까지 가보자 지금 나랑 도망가자 멀리 안 가도 괜찮을 거야 너와 함께라면 난 다 좋아 너의 맘이 편할 수 있는 곳 그게 어디든지 얘기해줘 너랑 있을게 이렇게 손 내밀면 내가 잡을게 있을까 두려울 게 어디를 간다 해도 우린 서로를 꼭 붙잡고 있으니 가보는 거야 달려도 볼까 어디로든 어떻게든 내가 옆에 있을게 마음껏 울어도 돼 그 다음에 돌아오자 씩씩하게 지쳐도 돼 내가 안아줄게 괜찮아 좀 느려도 천천히 걸어도 나만은 너랑 갈 거야 어디든 당연해 가자 손잡고 사랑해 눈 맞춰줄래 너의 얼굴 위에 빛이 스며들 때까지 가보자 지금 나랑 도망가자 도망가자
31,앤드,Wish You're My Girl,"내 삶이 어두운 그 외롭던 날들의 익숙해 질 때 그대 다가와 손잡을것 같아 셀레이는 나 Wish You're My Girl Wish You're My Girl 모든것이 멈춰버린줄 알았죠 꿈이라면 깨지 않기를 바래요 성급한맘 움직일수 없는 이 기분 숨이 막힐것 같은걸요 그 언젠간 내 삶이 어두운 그 외롭던 날들의 익숙해질때 그대 다가와 손잡을것 같아 설레이는 나 Wish You're My Girl Wish You're My Girl 모르겠죠 지친 어제의 표정을 이 아침에 여린 미소로 바꾸고 변해가죠 그대와 함께할 날들로 만들고 싶은 내마음을 그 언젠가 이제는 그대의 곁에있는 순간을 바보처럼 놓치는 일은 다신 없을꺼라 다짐해도 Wish You're My Girl 그뿐이죠 Wish You're My Girl You're My Girl Wish You're My Girl Wannabe placed to your heart Wish You're my, Wish You're My, Wish You're My, Wish You're my girl 내 삶이 어두운 그 외롭던 날들의 익숙해 질 때 그대 다가와 손잡을 것 같아 설레이는 나 Wish You're My Girl 그대의 곁에있는 순간을 바보처럼 놓치는 일은 다신 없을꺼라 다짐해도 Wish You're My Girl 그 뿐이죠 Wish You're My Girl You're my girl Wish You're My Girl Wannabe placed to your heart Wish You're my, Wish You're My, Wish You're My, Wish You're my girl"
32,엠씨더맥스 (M.C the MAX),잠시만 안녕,행복을 줄수 없었어 그런데 사랑을 했어 니곁에 감히 머무른 내 욕심을 용서치마 방황이 많이 남았어 그 끝은 나도 모르는곳 약하게 태어나서 미안해 그래서 널 보내려고 해 언젠가는 돌아갈게 사랑할 자격 갖춘 나 되어 너의 곁으로 돌아갈게 행복을 줄수 있을 때 아파도 안녕 잠시만 안녕 언제나 위태로운 나 그런 내가 널 사랑을 했어 외로운 고독이 두려워 빨리 못 보내 미안해 사는게 참 힘들었어 널 보며 난 견뎠어 허나 네겐 보여줄수 없는 내 사랑 이별로 널 지키려해 언젠가는 돌아갈게 흔들리지 않는 나 되어 늦지않게 돌아갈게 널 많이 사랑하니까 아파도 안녕 슬퍼도 안녕 너와 내가 사랑하면 우리가 정말 사랑한다면 언젠가는 만날거야 행복을 줄 수 있을 때 조금만 울자 잠시만 울자 아파도 안녕 널 위해 안녕
33,Yarz,괜찮아요 난,난 아무래도 좋아요 널 사랑하니까 편하게말해요 다들어줄게요 힘들게 버텨왔던 그 많은 내 사랑 떠난다 말해요 괜찮아요  늘 얘기했잖아 그대가 힘들어지면 그냥 나를 버려달라고 괜찮아요 난 절대 울지 않아요 난 오늘까지라도 행복해 그대는 나를 또 나는 그대를 이 순간에도 사랑을 하고 있잖아 고마워요 이제 잘가요  난 항상 고마웠어요 날 사랑해줘서 그대를 한번 더 꼭 안고 싶지만 나는 참을 수 있어 난 안 울 수 있어 편하게 보내야만 해  난 알고있어요 그대가 나를 보내려 혼자 아파했을 시간을 미안해요 그대여 울지말아요 지금부터 나를 버려요 그대는 나를 또 나는 그대를 이 순간에도 아프게 하잖아  이제 더 아파지겠죠 혼자서만 울게될테니 괜찮아요 난 꼭 참아줄게요 제발 편하게 오늘 날 버려요 사랑해요 이젠 모르게
34,왁스,떨어진다 눈물이,잘지내란 말이 슬퍼서 벌써 눈물이 그렁 고인다 눈 틈 새로 가득 차 올라 손으로 가려본다 행복하란 말이 들려서 니가 없으면 안 될 거라고 해도 나를 위해서라고 하는 너 정말 미워 보인다 떨어진다 눈물이 뚝 뚝 뚝 사라진다 웃음이 점 점 점 사랑이라 부르던 가슴에다 품었던 니가 나를 떠나서 내려온다 빗물이 뚝 뚝 뚝 하늘이 내 맘을 아는지 더 아프지 말라고 너를 그만 보라고 눈을 가려 아직 까지 나는 제자리 혹시 뒤돌아 돌아 올 것 같아서 하나 둘 셋 추억을 세며 이 곳에 홀로 서 있다 떨어진다 눈물이 뚝 뚝 뚝 사라진다 웃음이 점 점 점 사랑이라 부르던 가슴에다 품었던 니가 나를 떠나서 내려온다 빗물이 뚝 뚝 뚝 하늘이 내 맘을 아는지 더 아프지 말라고 너를 그만 보라고 눈을 가려 사랑이 뭐 길래 이별이 뭐 길래 왜 나를 아프게만 해 이제 두 번 다시는 사랑도 못 하게 떨어진다 눈물이 뚝 뚝 뚝 사라진다 웃음이 점 점 점 사랑이라 부르던 가슴에다 품었던 니가 나를 떠나서 내려온다 빗물이 뚝 뚝 뚝 하늘이 내 맘을 아는지 더 아프지 말라고 너를 그만 보라고 눈을 가려
35,차지연,어떻게 사랑이 그래요 (여전사 캣츠걸),사랑이 잠시 쉬어간대요 나를 허락한 고마움 갚지도 못했는데 은혜를 잊고 살아 미안한 마음뿐인데 마지막 사랑일거라 확인하며 또 확신했는데 욕심이었나 봐요 나는 그댈 갖기에도 놓아주기에도 모자라요 우린 어떻게든 무엇이 되어 있건 다시 만나 사랑해야 해요 그 때까지 다른 이를 사랑하지 마요 어떻게 사랑이 그래요 우린 어떻게든 무엇이 되어 있건 다시 만나 사랑해야 해요 그 때까지 다른 이를 사랑하지 마요 안 돼요 안 돼요 그대는 나에게 끝없는 이야기 간절한 그리움 행복한 거짓말 은밀한 그 약속 그 약속을 지켜줄 내 사랑 너만을 사랑해 너만을 기억해 너만이 필요해 그게 너란 말야 너만의 나이길 우리만의 약속 그 약속을 지켜줄 내 사랑 너만의 나이길 우리만의 약속 그 약속을 지켜줄 내 사랑
36,보아 (BoA),그런 너 (Disturbance),기억이 나질 않아 나를 바라보던 눈빛 따뜻하고 포근했던 네 품도 언제부턴가 우린 서로를 알려 하지 않고 알고 싶어하지도 않았었지 변해가는 우리 모습에 너무 차가워 손을 댈 수 조차 없어 지쳐가는 무관심 속에 아무 것도 할 수 없는 내가 더욱 미워져 내 눈을 쳐다보지 않는 너 내 마음을 읽지 않는 너 내 슬픔을 외면하는 너 사랑해 이 말이 부족했던 건 아닐까 처음에는 몰랐어 그냥 바쁜 줄 알았어 뜸해지는 너의 연락과 만남 기다리면 오겠지 내가 이해해야지 하면 할 수록 더 멀어져 간 너 난 제자리에 서있는데 네 모습이 희미해져 보이지 않아 난 돌아가는 길도 몰라 그러니 내게로 와 어서 나를 구해줘 내 눈을 쳐다보지 않는 너 내 마음을 읽지 않는 너 내 슬픔을 외면하는 너 사랑해 이 말이 부족했던 건 아닐까 모든 게 순식간에 정리가 되는 날 정신차리고 보니 정말 나 혼자 바보처럼 울고 있니 끝이다 생각하니 아무 것도 떠오르지 않아 내 눈을 쳐다보지 않는 너 내 마음을 읽지 않는 너 내 슬픔을 외면하는 너 사랑해 그 말이 듣고 싶던 건 아닐까 그런 너
37,"감성소년, 정해일",자꾸만 설레는 밤,나도 모르게 참 어렵단 말이야 너에게 다가가는 거 핑곌 찾아 물어봐야 할까 요즘 고민이 많아 표정 말투 다 담고 있단 말이야 조금만 더 기다려 줘 어제부터 연습한 인사말이 서툴러 못 건네잖아 자꾸만 설레는 밤 이런 내 마음을 난 어떡하나요 온종일 너 하나 땜에 힘든 나의 맘 매일 너를 그리는 이 마음 설명이 안돼 이런 감정 말이야 지금 넌 어떤 생각 해 핑곌 찾아 연락을 해볼까 요즘 고민이 많아 밤은 깊어져 잠들까 하는데 자꾸 너가 떠올라 보고 싶다 답답한 내 맘에 더 종일 입술만 깨물어 자꾸만 설레는 밤 이런 내 마음을 난 어떡하나요 온종일 너 하나 땜에 힘든 나의 맘 내일은 날 봐줄까요 자꾸만 다가가는 맘 괜히 널 잃을까 불안해지는 밤 오늘도 너의 뒤에서 겨우 삼킨 말 너를 사랑한단 말 이젠 다 말하려 해 눈 딱 감고 용기 내 표현하려고 매일 밤 널 생각한 많은 시간도 사랑인 걸 알게 됐잖아 궁금해 너의 모든 게 내 하루하루가 다 너로 가득 차 매일 밤 너와 사랑을 말하고 싶어 별빛 가득한 지금 이 밤
38,임세준,관계,넌 아무렇지 않게 이별을 내게 말해 잠시 머무른 것처럼 다 어렵지 않은 것처럼 돌아서 난 습관처럼 다시 널 붙잡으며 말해 늘 아쉬운 건 나라서 마음에도 없는 변명을 해 수많은 대화들 속에서 어느 하나 진심이 없어 돌아선 너에게 난 어떤 말을 해야 할지 차가운 너의 표정들이 아직도 내겐 낯설어서 오늘도 마주한 널 보면서 거짓을 말해 어제만 해도 그래 널 이해하는 마음에 잠시 꿈을 꾼 것처럼 다 정리할 수 있을 거란 착각에 널 마주하고 나면 다시 추억들이 생각나 이제 와서 어떻게 없던 일이 되겠어 애꿎은 원망만 해 수많은 대화들 속에서 어느 하나 진심이 없어 돌아선 너에게 난 어떤 말을 해야 할지 차가운 너의 표정들이 아직도 내겐 낯설어서 오늘도 마주한 널 보면서 거짓을 말해 긴 시간을 함께 지낸 우린데 이미 나도 알고 있는 말 어렵게 준비했단 걸 누구보다 잘 알지만 마음처럼 쉽게 되질 않아 정말 우리가 끝일까 봐 떠올리기만 해도 왜 이렇게 아픈지 나도 어쩔 수 없어서 처음 만났던 순간부터 긴 시간을 함께했던 우리가 잊혀질까 놓을 수가 없는데 처음 널 만나서 건넸던 어색했던 시작이 마지막이 돼서야 왜 이렇게 생각나는지 그땐 미처 몰랐었어 이렇게 깊어질 줄은 헤어지자는 말이 누구보다 가깝던 매일 같이 부르던 기억을 지우는 일인 걸 차마 할 수 없어 오늘도 마주한 널 보며 난 말해
