,가수,제목,가사
526,감스트,기다릴게,"바람이 차게 불어온다
감기 조심해 널 걱정해
연락이라도 해볼까
고민했지만 또 한숨만
널 보게 되면 좋을 텐데
그럴 일 없지 계속 허튼 꿈 만
여전히 너는 예쁘구나
닿을 수 없어 더 아프구나
잠깐 나와줄래 너의 집 앞이야
기다린 건 아냐
일이 있어 들렀을 뿐이야
커피 한 잔 어때
지금 나오기 좀 그렇다면
내일은 어떻니
나중에라도 시간 좀 내줄래
많은 걸 바라진 않을게
보고 싶어 그래
오늘은 네게 연락 올까
괜한 기대만 잠을 설쳐
부담스럽게 할 생각은 없었어
자꾸만 후회된다
잠깐 나와줄래 너의 집 앞이야
기다린 건 아냐
일이 있어 들렀을 뿐이야
커피 한 잔 어때
지금 나오기 좀 그렇다면
내일은 어떻니
나중에라도 시간 좀 내줄래
많은 걸 바라진 않을게
보고 싶어 그래
잠깐 통화되니
목소리라도 듣고 싶어 그래
짧은 인사뿐이라도
문자 한 통 줄래
너도 내 맘과 같다면
언젠가 네 옆에 함께 있을 남자
나였으면 좋겠어
많은 걸 바래도 되겠니 기다릴게"
527,AJ,어제의 추억으로 내일을 살아가(Vocal by 박은옥),"그대에게 하고픈 말이 있는데
답답한 내 맘을 모르죠
잠든 그대 얼굴 너무 예뻐요
편안해 보이네요
우리가 반지를 나눠 끼던 날
행복할 앞날에 설렜죠
나는 아직 그댈 보낼 수 없죠
일어나 날 안아 주세요
날 향한 눈빛과 포근했던 그 미소와
다정다감했던 그대의 착한 마음을
추억 속에 묻어둬야 하는
고통 속을 걸어가야 하는
현실 속에 살아야죠
이제는 어디로 가야 하나요
그대가 내 곁에 없는데
나의 마음이 들리질 않나요
눈을 떠 날 바라봐줘요
저 높은 곳에서
쓸쓸하게 혼자 있을 생각에
눈물이 멈추질 않고 흐르죠
혹시라도 보고 싶을 때면
그댈 향해 소리쳐볼게요
반갑게 대답해줘요
이제는 당신을 보내야 해요
마지막 내 모습 보이죠
내 걱정은 말고 편히 쉬어요
나도 그댈 따라갈게요
혹시라도 보고싶을때면
하늘에서 비가 내리겠죠
그대 눈물이겠죠"
528,미교,취할래,"또 끈적하게 날 보지마 다 느껴져
내가 모른척 해주는 거야
집힐 듯 말듯 한 너와 나의 둘만의 relay
설렘이 가득 찰때까지
벗어나지 못 해 너는
내게 빠져들때면 말야
너의 세상은 내게 올 거야
아찔한 너와 나의
Play hard to get
심장이 터질 듯 말듯 해
나를 미치게 만들 사람은 너뿐이야
오늘 밤에 내게 다가와
나를 안아줘
네 목소리에 취할래
baby tonight all day
눈이 마주친 순간
네가 원하던 둘만의 melo
스칠 듯한 너의 입술에 내가 닿을 수 있게
네 품에 안아줘 Let's fly
벗어나지 못 해 너는
내게 빠져들때면 말야
너의 세상은 내게 올 거야
아찔한 너와 나의
Play hard to get
심장이 터질 듯 말듯 해
나를 미치게 만들 사람은 너뿐이야
오늘 밤에 내게 다가와
나를 안아줘
네 목소리에 취할래
오늘은 널 놓지 않아
밀어내도 다시 오는 너니까
해가 지고 또 다시 떠도
너는 내 안에 있어
여전히
너와 나의 relay 지금이 좋아
이 꿈에서 난 깨기 싫어
나를 미치게 할 사람은 너뿐이야
오늘 밤도 내게 다가와
나를 안아줘
너의 숨결에 취할래
아찔한 너와 나의
Play hard to get
심장이 터질 듯 말듯 해
나를 미치게 할 사람은 너뿐이야
오늘 밤에 내게 다가와
나를 안아줘
네 목소리에 취할래"
529,바닐라 어쿠스틱,한마디 말로,"처음 네가 내게 다가올 때
그때 널 아직도 나 기억해
모두 사라져도 우린 함께일 거라
내게 말했는데 그렇게 난 믿었는데
함께였던 순간들이 날 버리곤 스쳐가
우리였던 기억이 좋았었던 날들이
이별이란 게 참 쉽지
이렇게 한마디 말로
이제 남이 되는 거란 걸 알았다면
내 맘 좀 더 아꼈을 텐데
함께한 시간들이
아무것도 아닌 게 참 허무해
아직 너 없는 나로 사는 게
많이 낯설어 너를 찾곤 해
나 없는 네 하루도 나처럼 아플까
괜한 걱정을 해
괜찮을 거 다 아는데
이별이란 게 참 쉽지
이렇게 한마디 말로
우리 남이 되는 거란 걸 알았다면
내 맘 좀 더 아꼈을 텐데
함께한 시간들이
아무것도 아닌 게 참 허무해
눈물이 앞을 가려
나 정말 이러긴 싫었는데
함께했던 시간만큼 네가
내 전부라서 네가 나라서
이미 내 모든 기억이 너라서
사랑이란 게 우습지
이렇게 한마디 말로
쉽게 남이 되는 거란 걸 알았다면
내 맘 좀 덜 아팠을 텐데
함께한 시간들이 아무것도 아닌 게
네겐 다 잊고 싶은 기억들이 되는 게
참 허무해"
530,울랄라세션,거름 (Remake Ver.),"언젠지 모르던 시간에
행복에 젖어 있을 때
함께 했던 소중한 시간이 그리워진다
우리의 애타는 마음이
너희의 마음을 적시고
함께 했던 우리의 노래가 추억을 부른다
참 아픈 희망 참 슬픈 행복
단 한 번 미소에 아픔을 삼키고
우리가 걸었던 함께 한 시간
모두의 마음과 기억에
이 세상에 거름이 되리라
또 저 앞에 펼쳐질 간절한 희망을 부른다
참 아픈 희망 참 슬픈 행복
단 한 번 미소에 아픔을 삼키고
우리가 걸었던 함께 한 시간
모두의 마음과 기억에
이 세상에 거름이 되리라
I can take my life
We'll never give up
Going now
Forever I do
I'll keep my soul
You Take it slow
I'll pray all for one My love
참 아픈 희망
참 아픈 희망 참 슬픈 행복
단 한 번 미소에 아픔을 삼키고
우리가 걸었던 함께 한 시간
모두의 마음과 기억에
이 세상에 거름이 되리라"
531,나겸 (NAAKYEUM),Happiness,"A smile like a shadow
in the world
갖고 싶은 행복들
그 가려진 표정 뒤에
알 수 없는 마음들
A smile like a shadow
in the world
많고 많은 비밀들
이제 나는 알았지
그 속의 정답을
Everything everyday
상상하는 대로
모든 걸 이룰 수 있지
So I can smile again
오늘도 세상은 상상하는 대로
모든 걸 내게 줄 거야
So I can imagine now
갖고 싶던 나날들
바라왔던 Shining day
이제 나는 알았지
그 속의 정답을
Everything everyday
상상하는 대로
모든 걸 이룰 수 있지
So I can smile again
오늘도 세상은 상상하는 대로
모든 걸 내게 줄 거야
So I can imagine now
I just know 힘들어도
Baby I will get you
행복을 알게 해 줄게 네게
행복은 머리 위에
손이 닿는 곳에
조금만 뻗음 가질 수 있지 Oh yeah
Everything everyday
마음 먹은 대로
모든 걸 가질 수 있지
If you want another day
오늘도 세상은 마음먹은 대로
모든 걸 내게 줄 거야
So I can imagine now"
532,신유미,가진 모든걸 주어도,"언제부터인가 그대의 두눈을
보고만 있으면
상처로 가득한 내 지난날들을
다 잊게 만들어
내 안에 눈처럼 쌓이는 욕심을
무의미 하게 만들어
i believe in you
가진 모든걸 다 주어도
더 주지못해 미안한 마음이죠
계절 사이로 그대 멀리 떠난다 해도
난 기다릴게요
고단한 하루에 바뀔게 없었던
외롭던 지난날들
반복된 일상에 마치 선물처럼
다가와준 그대
변해가 세상이 따듯한 봄처럼
얼어있던 나를 안아줘
i believe in you
가진 모든걸 다 주어도
더 주지못해 미안한 마음이죠
계절 사이로 그대 멀리 떠난다 해도
난 기다릴게요
그대라는 이름 두글자가
내게 위로가 되는걸 아나요
내가 걸어갈 많은 길이 멀고 험해도
더 큰아픔도 두렵지가 않아요
계절 사이로 그대 멀리 떠난다 해도
난 기다릴게요
언제까지나 I will never leave you"
533,선진 (SEON JIN),너로 가득히 채워진 이 밤 (Feat. 윤하랑),"매일 밤 핸드폰 속의 너를 바라봐
그러다 잠들지 못해
매일 밤 창밖에 저 별 보며 기도해
꿈속에서 널 만날 수 있게
나 이제는 못 참겠어
흰 구름을 타고 널 향해 날아가
말해줄 거야 좋아한다고
너로 가득히 채워진 이 밤
네 품에 안겨서 잠들고 싶은 밤
Beautiful night
너와 함께하는 이 밤
매일 밤 핸드폰 속의 너를 바라봐
눈 감아도 네 생각이 나게
나 이제는 널 기다려
흰 구름 위에서 너를 바라보며
말하고 싶어 사랑한다고
너로 가득히 채워진 이 밤
네 품에 안겨서 잠들고 싶은 밤
Beautiful night
너와 함께하는 이 밤
새벽 끝자락에 서있는 우리
아무 말 없이 널 향해 바라보다
살짝 웃음 짓는 너의 그 모습에
새로운 날이 시작된 거야
너로 가득히 그려진 이 밤
네 품에 안겨서 보내고 싶은 밤
코끝에 배인 네 향기가 날
내게로 이끌어
너로 가득히 채워진 이 밤
네 품에 안겨서 잠들고 싶은 밤
Beautiful night
너와 함께하는 이 밤"
534,이지훈,이별,"너를 보내고 돌아오는길
이제는 끝인걸 알아
나의 ？晝凋응？ 바라보던
널 잊을순 없겠지
눈물 흘리며 돌아오라는
너의 마지막 그말을
그저 외면하며 돌아섰던
난 더욱 더 슬펐어
하지만 사랑 했잖아
잡을수 없는
현실이 미울 뿐이야
괜찮아 아파해선 안돼
나의 모든걸 주었으니
사랑해 널 죽는 날까지
내마음 언제나 너 하나뿐인걸
너도 알고 있잖아
사랑해 이별 까지도
널 위해서 라면
더이상 사랑받지 못해도
지켜줄께

하지만 사랑 했잖아
잡을수 없는
현실이 미울 뿐이야
괜찮아 아파해선 안돼
나의 모든걸 주었으니
사랑해 널 죽는 날까지
내마음 언제나
너 하나뿐인걸
너도 알고 있잖아
사랑해 이별 까지도
널 위해서 라면
더이상 사랑받지 못해도
지켜줄께"
535,송은이,상상,"언제쯤 그대는 이런 얘길 내게 할런지

매일 헤어지는건 싫다는 그런 얘기

한번쯤 그대도 나와 같은 생각하는지

매일 혼자서 상상만 하죠 이런 꿈들

새하얀 집을 함께 꾸미고 작은 정원을 가꾸는 꿈

그렇게 될 수 있다면 세상 모든걸 가진거야

둘이서 찍은 사진을 보며 그대 오길 기다리며

언제나 눈부신 아침을 너의 옆에서 만나는 꿈

한번쯤 그대도 나와 같은 꿈을 꾸는지

매일 혼자서 상상만 하죠 이런 꿈들

새하얀 집을 함께 꾸미고 작은 정원을 가꾸는 꿈

그렇게 될 수 있다면 세상 모든걸 가진거야

둘이서 찍은 사진을 보며 그대 오길 기다리며

언제나 눈부신 아침을 너의 옆에서 만나는 꿈

가만히 눈 감고 그 때를 생각하면

조금 어색하긴 해도

난 나도 몰래 웃음지며 행복해하죠



새하얀 집을 함께 꾸미고 작은 정원을 가꾸는 꿈

그렇게 될 수 있다면 세상 모든걸 가진거야

둘이서 찍은 사진을 보며 그대 오길 기다리며

영원히 눈부신 아침을 너의 옆에서 맞고싶어"
536,울랄라세션,다 쓰고 없다,"밤이 깊어 어둠마저 잠들면
방 안 가득 시계소리만
왼쪽 가슴에 손을 올려봐
내가 아직도 숨을 쉬는지
못났다 참 못났다 이 정도였니
뭐 대단한 사랑이라고 울지마
다 쓰고 없다 이제 사랑은 없다
남김없이 너에게 다
더 이상 가진 게 없으니까
나의 세상에 빛이었던 한 사람
이젠 니가 없다
서러워 참 서러워 그게 다였니
뭐 특별한 사랑이라고
결국 다 끝인걸
다 쓰고 없다 이제 사랑은 없다
남김없이 너에게 다
더 이상 가진 게 없으니까
나의 세상에 빛이었던 한 사람
이젠 니가 없다
위태로워 앞이 안보일
벼랑인걸 알면서
니가 먼저 내 손 놓아버릴
거란 걸 알면서
아주 짧은 순간조차 그게 너라면
미련하게 또 미련하게 널 사랑할거야
남은 게 없다
이제 아무도 없다
너 아니면 너 아니면
나에게 사랑은 없으니까
빛은 사라져 더는 갈 수가 없어
난 널 기다린다"
537,조현아 (어반자카파),사는게 아니야,"사랑하면 안돼요
다가가면 안돼요
왜 사랑하면 멀어 지나요
한발자국도 갈수가 없네요
잊을 수가 없네요
그자리에 멈춰서 울면서
기다리는데
사는게 사는게 아니야
왜 너를 사랑하게 됐는지
그리움만 자꾸 커져서 차마
잊을 수가 없어서
난 아직도 그대만을
사랑하고 있어요
그리움이 커지면
생각이 많아져서
손에 잡히는 게 없나봐
할 수 있다면 다른 사랑도
아님 멀리 여행도
다 해보고 싶지만 그대가
떠나질 않아
사는게 사는게 아니야
왜 너를 사랑하게 됐는지
그리움만 자꾸 커져서 차마
잊을 수가 없어서
난 아직도 그대만을
사랑하고 있어요
한순간도 못 잊을 사람
그대만을 사랑해요 사랑해요
사랑해 내가 사는 동안
오직 그대만 사랑한다고
눈물나게 사랑하지만 오히려
번지게 될까봐
늘 뒤에서 그대만을
바라보고 있어요
사랑해 내가 사는 동안"
538,마마무 (Mamamoo),따끔,"너 하나쯤 없다고
괜찮을 줄 알았어
맨날 끼던 반지를
잃어버린 느낌처럼
다른 사람을 만나다
이상하게 너를 불렀어
정말 모두 잊은 줄 알았는데
YOU woo woo woo
도대체 네가 뭐라고
아직까지도 너만 가득하잖아
가끔 눈이 따끔거릴 때
바람이 분 것 뿐인데
네가 부는 것 같아 눈물이 나
이렇게 맘이 따끔거릴 때
그때야 알게 됐어
아직도 좋은 너란 걸
woo 늘 따스한 손으로
나의 왼편에 서서
나와 발을 맞춰준 게 익숙했나 봐
가끔 혼자 걸을 때
네가 없는 그림자가 어색해
YOU woo woo woo
너는 다 잊고 살 텐데 그게 안 돼
난 정말 쉽지가 않아
가끔 눈이 따끔거릴 때
바람이 분 것 뿐인데
네가 부는 것 같아 눈물이 나
이렇게 맘이 따끔거릴 때
그때야 알게 됐어
내 전부는 아직 좋은 너란 걸
잘 한 거라고
지금까지 잘 참았다고
그렇게 말했었는데
이러다가 정말 아플 때
그러면 어떡해야 해
네 생각에 따끔거려도
이젠 잘 참아 볼게
모두 너니까"
539,황치열,사랑 그 한마디 (Alone),"하루 하루 버티며 살아
내게 빛이 되어준 한 사람
나 사는 동안 하루라도 잊을 수 있을까
아직도 눈물로 널 그린다
짙은 어둠 아프고 아픈 기억
내 가슴에 단 한 사람
사랑 그 한마디를 난 못해서
해줄 수 있는 게 하나도 없어서
다시 볼 수 없게 되면 그땐 어쩌죠
이젠 널 지킬 수가 없어서
나의 모든 걸 주고 싶었던 사람
내게 빛이 되어 준 한 사람
나 사는 동안 하루라도 잊을 수 있을까
아직도 눈물로 널 그린다
짙은 어둠 아프고 아픈 기억
내 가슴에 단 한 사람
단 한 사람
사랑 그 한마디를 난 못해서
해줄 수 있는 게 하나도 없어서
다시 볼 수 없게 되면 그땐 어쩌죠
이젠 널 지킬 수가 없어서
네가 보고 싶던 그 밤에
다시 보고 싶던 그 밤에
고단했었던 네가 생각나
야위어진 너의 어깨가
생각이 나서 또 운다
사랑 그 한마디를 난 못해서
잊을 수 있는 게 하나도 없어서
다시 볼 수 없게 되면 그땐 어쩌죠
사랑한다고 널
사랑한다고 널
사랑한다고 다시 널 그린다"
