,가수,제목,가사
257,메이준 (MAYJUN),"Never Gonna.. (Feat. Mook, Lugz&Jera)","Oh no Just listen my baby
Want to be on the side
Do you remember
흘러간 Our time
스쳐간 바람같아
지울수 없는 Memories
I just wanna talk this time
So I still love you girl
우리의 추억에
한줌을 덜어내
아직은 어색해
너만을 떼어내긴
우린 하나인데
어떻게 쉽겠어
또 나는 멈춰있어
Oh baby give me one more time
내맘 네게 들린다면
혹 너도 듣게 되면
다시 고백할게 Hey
I never gonna let you down
I never gonna say good bye
이해못해
너의 기억 추억 모든게
아직 내게 남아 있어
Never gonna let you go Baby
I can’t break up yet
아직 나는
널 놓지못해 Our Past I can believe
So baby come back to me
첫눈 내리던 그날밤
그때의 온기 떨림들 잊지 못했나봐
두손을 빛춘 달빛
따스한 우리 눈빛
사랑을 속삭이며
끼워줬던 반지까지
이젠 점점 빛을 잃어가고 있어
습관처럼 늘 닦아내고 닦아봐도
지워지지가않아 우리의 추억은
Oh Please girl
Oh baby give me one more time
내맘 네게 들린다면
혹 너도 듣게 되면
다시 고백할게 Hey
I never gonna let you down
I never gonna say good bye
이해못해
너의 기억 추억 모든게
아직 내게 남아 있어
Never gonna let you go Baby
I can’t break up yet
아직 나는
널 놓지못해 Our Past I can believe
So baby come back to me
사진속 너의 모습은
행복해 보여 다행이야
언제라도 그 미소 잃지 말아줘
Oh my baby
곁에 있을때 더 안아줄걸 oh girl
늦은 후회속에 있는 날 돌리고싶어
한번더라는 말이
이렇게 소중한지
이제야 알것같아
나에겐 오직 너하나 뿐이야
Oh baby give me one more time
다시 너를 보게된다면
나 이말 하고싶어
너무 그리웠다고
I never gonna let you down
I never gonna say good bye
이해못해
너의 기억 추억 모든게
아직 내게 남아 있어
Never gonna let you go baby
I can’t break up yet
아직 나는
널 놓지못해 Our Past I can believe
So baby come back to me
우연이라도 좋아
One more time
단한번만
내 진심을 전하는 그 날이
내게 온다면"
258,타임브릿지,너로 가득 짙어가는 이 밤 (Vocal 한겨울),"고요한 새벽 하늘
잠들지 못한 하얀 달빛이
내 맘을 비춰
너와 함께 했던 시간을 다시 걸어
끝이 보이지 않는
너라는 별과 꿈의 조각들
날 다시 빛나게 해
너에게로 내가 갈게
너로 가득 짙어가는 이 밤
눈부시게 예쁜 꿈을 안고
너에게 잠겨
빈틈없이 담아 둘 거야
밤하늘에 수놓아 내린 꽃
가만히 난 너의 품에 안겨
지금 이 순간
아름다운 우리만의 밤이 피어 날거야
너로 가득 짙어가는 이 밤
눈부시게 예쁜 꿈을 안고
너에게 잠겨
빈틈없이 담아 둘 거야
밤하늘에 수놓아 내린 꽃
가만히 난 너의 품에 안겨
지금 이 순간
아름다운 우리만의 밤이 피어 날거야"
259,공상,슬픔이여 안녕,"기울어가는 늘 같은 하루가
전부 무의미하게 느껴질 때
어디로부터 와 어디서부터
나의 것인지 설명할 수 없는 마음
날 두드리는 아득한 목소리와
대책 없는 그리움 찾아올 때
먼지 쌓인 사진으로 추억하는 자리엔
왠지 모를 쓸쓸함만이 남아
아아 너무도 많은 것을 잃어버렸네
쌓여만 가는 위태로운 불안의 밤
어딘가 일그러진 나의 얼굴은
떠난 그림자 그늘을 더듬거리며
대답 없는 그대 미소와
마주할 수 없는 이 모든 마음을 담아
슬픔이여 안녕
아아 너무도 많은 것을 잃어버렸네
쌓여만 가는 위태로운 불안의 밤
어딘가 일그러진 나의 얼굴은
떠난 그림자 그늘을 더듬거리며
이 모든 것 삼켜낸 그대를
마주할 수 없는 이 모든 마음을 담아
슬픔이여 안녕"
260,오늘맑음,"뭐, 그런 마음?","시계바늘만 보며
재촉하기만 했던 내 일상이
음 이상해 어둔 밤에 이르면
더디게 흘러가길 원해
넌 이 하늘 아래 어딘가
넌 이 밤을 흘려내고 있을까
아님 깊은 생각의 늪에서
넌 이 밤을 견뎌내고 있을까
Um starry night
그냥 지금 이대로
너를 그리는 시간도
나쁘진 않은 것 같은데
Um starry night
나 지금 이렇게 너를 그리는 이 밤이
좀 더 내곁에 머물렀으면
뭐 그런 마음
설마 하는 생각에
모른 척 하려 했던 내 맘이
음 이제는 숨길 수 가 없어
더 다가가도 괜찮을까
넌 이 하늘 아래 어딘가
넌 이 밤을 흘려내고 있을까
아님 깊은 생각의 늪에서
넌 이 밤을 견뎌내고 있을까
Um starry night
그냥 지금 이대로
너를 그리는 시간도
나쁘진 않은 것 같은데
Um starry night
나 지금 이렇게 너를 그리는 이 밤이
좀 더 내곁에 머물렀으면
너로 가득한 이 밤이
차곡차곡 모여서
헷갈리는 마음에 길이 된다면
우린 어디든 갈 수 있어
Um starry night
지금 이대로 너를
너를 그리는 시간도
나쁘진 않은 것 같은데
Um starry night
나 지금 이렇게 너를 그리는 이 밤이
좀 더 내곁에 머물렀으면
뭐 그런마음"
261,정은성,이맘때면 더 생각나는 너라는 한 사람,"아무 일없이 조용한 내 삶에
갑자기 니가 생각이 났어
심장 소리가 크게 느껴지고
불안한 마음이야
어디있니 넌 다 괜찮은지
어떻게 사는 건지 궁금해
이맘때면 더 생각나는
너라는 한 사람
시간가도 지울 수가 없는 너
오랫동안 그때 기억 날 그때
그 시간에 갇혀서 아무것도 못 해
자주 갔었던 카페에 들어가
너와 앉았던 그 자리보니
정말 그리워 그때는 그렇게
소중한지 몰랐어
후회해봐도 소용없는 걸
알고 있지만 니가 그리워
이맘때쯤 더 생각나는
너라는 한 사람
시간가도 지울 수가 없는 너
한참동안 그때 기억 날 그때
그 시간에 갇혀서 아무것도 못 해
한숨속에 너를 담아 부른다
눈물속에 널 담아 보내면 잊을까
언제쯤에 너를 잊고서
나 살 수 있을까
내 주위에 온통 너로 가득해
벗어날 수 없어서
난 바보처럼 기다려
그것만 할 수 있어서"
262,혜령,가슴아 가슴아(KBS 사랑아 사랑아 OST),[가사 준비중]
263,윤수진,소리쳐,"찬바람 코끝에 스치는
그때쯤엔 다시 볼 수 있을까
낮 익은 풍경에 돌아보면
널 닮은 계절이 있었고
소리쳐 너 돌아오라고
소리쳐 날 돌아보라고
절대 닿지 않는 나의 바람이 분다
색 바랜 우리의 사진엔
웃고 있는 너와 내가 있었고
혹시나 너도 날 못 잊었나
들리지도 않을 목소리로
크게
소리쳐 너 돌아오라고
소리쳐 날 돌아보라고
절대 닿지 않는 나의 바람이 분다
너에게
익숙한 듯 널 부르는
나의 소리는 닿질 않아 맴돌고 있어
소리쳐 너 돌아오라고
소리쳐 날 돌아보라고
절대 닿지 않는 나의 바람이 분다
못 잊어 널 어떻게 잊어
돌아와 나 기다리잖아
네가 있어야만 나는 숨을 쉬어
제발"
264,포엔 (4&),유난한 봄날,"네게 아픔은 없었으면
이 유난한 봄날에
그토록 눈부시던 너의 오늘은
여전히 찬란하겠지
따스한 바람 불어와
뜨거운 햇살 내게 닿아올 때에
안녕
이제야 건네보는 마지막 인사
우리 다시 마주한다면
웃어보기로 해
세상 모든 빛을 다 가진 듯한
너의 노래와 함께한다면
그 어떤 영화도 필요 없었어
너와 나의 날들엔
안녕
이제야 건네보는 마지막 인사
우리 다시 마주한다면
웃어보기로 해
누구도 듣지 않는
작은 새의
노랫소리만으로 충분했던
우리
그 유난한 봄날에 다시 만나면
우리 했던 그 약속처럼
웃어보기로 해"
265,Iony (아이오니),사랑한 모든 순간 (Vocal. 정미),"봄바람 흩날리는 꽃잎들
순간마다 네가 떠올라
너와 나 우리 함께라면 매일이
새로운 시작일 거야
오래전부터 나 꿈꿔왔던
날들이 눈앞에
잠에서 깬 평범한 순간마저
네 생각에 난 미소 짓는 걸
너 하나로 내 일상은 자꾸 빛이나
이 모든 게 전부 널 만나서 그래
가끔은 지친 날도 있겠지
유난히 느린 하루 끝엔
잠잠히 나를 보며 웃어주는
너에게 사랑한다 말할래
오래전부터 나 꿈꿔왔던
날들이 눈앞에
잠에서 깬 평범한 순간마저
네 생각에 난 미소 짓는 걸
너 하나로 내 일상은 자꾸 빛이나
이 모든 게 전부 널 만나서
내가 사랑한 게 너라서
우 우리의 긴 여행 끝엔
지켜온 날들 눈부시게 빛나
힘든 하루 서로를 토닥여
이렇게 하루하루 보내며
어느샌가 우리 편안한 사랑으로
언제까지나 너의 곁을 지킬게"
266,소울맨,그 길에 서서,"가지 않는 그 길 그 거리에 서서
행여 길이 아닌가 고민해본다
아직 낯선 그 길 그 어귀에 서서
행여 길이 아닌가 두려워한다
길은 내게 말하지
자취 없는 발자국 제게 남겨 달라고
기꺼이 허락해 내 자신을 열어
네가 나의 첫 사람 걸음이라고
내가 가는 이 길이 곧 내 길이 되고
내가 걷는 그 땅에 세상이 열려
많은 이를 품어줄 거리가 되는
길과 내가 함께 꿈꾸는 새로운 세계
길은 내게 말하지
자취 없는 발자국 제게 남겨 달라고
기꺼이 허락해 내 자신을 열어
네가 나의 첫 사람 첫걸음이라고
길은 내게 말하지 제게 오라고
내가 가는 이 길이 곧 내 길이 되고
내가 걷는 그 땅에 세상이 열려
많은 이를 품어줄 거리가 되는
길과 내가 함께 꿈꾸는 새로운 세계
내가 가는 이 길이 곧 내 길이 되고
내가 걷는 그 땅에 세상이 열려
많은 이를 품어줄 거리가 되는
길과 내가 함께 꿈꾸는 새로운 세계"
267,더 데이지 (The Daisy),우리 결혼해요 (Would you marry me),"그대를 바라보고 있으면
내 마음이 편안해 져요
이제 그대가 없는 내 삶은
상상할 수가 없어
그댄 내게 참 좋은 사람
내게 와줘 고마워 눈물이 나요
이제 우리 서로만 보면서
부족해도 이해하며 힘이 되어 살아요
서로 닮아가는 모습을 보며
사랑을 채워줄게요
왜 자꾸만 가슴이 뛰는지
그대도 그런가요
그댄 내게 참 좋은 사람
내게 와줘 고마워 눈물이 나요
이제 우리 서로만 보면서
부족해도 이해하며 힘이 되어 살아요
서로 닮아가는 모습을 보며
사랑을 채워줄게요
때론 힘이 들때도 있겠지만
아껴주며 산다면 괜찮아
이제 우리 서로만 보면서 부족해도
이해하며 힘이 되어 살아요
서로 닮아가는 모습을 보며
사랑을 채워줄게요"
268,메이다니 (MAYDONI),벚꽃보다 너,"봄이 오면 생각나는
그 한사람 네가 떠올라
봄바람이 솔솔 I feel my love
너는 내게 주문을 걸어
오늘 너와 함께 할거야
달콤한 그대 향기 my lover oh
난 물들어 핑크빛 color
붉은 빛깔아래
My love falling bloom
아름다운 이 길을 함께 걸어요
My love falling bloom
수줍게 하얗게 피어나
la la la la la
la la la la
떨어지네요 꽃잎들이 머리위로
la la la la la
la la la la
떨어지네요 꽃잎들이 머리위로 oh
사랑노래 가득한 거리
흥얼흥얼 콧노랠 불러
봄바람이 솔솔 I feel my love
너는 내게 전화를 걸어
오늘 너와 함께 할거야
달콤한 그대 향기 my lover oh
난 물들어 핑크빛 color
붉은 빛깔아래
My love falling bloom
아름다운 이 길을 함께 걸어요
My love falling bloom
수줍게 하얗게 피어나
la la la la la
la la la la
떨어지네요 꽃잎들이 머리위로
la la la la la
la la la la
떨어지네요 꽃잎들이 머리위로 oh"
269,마린,아카시아 꽃이 피었어요,"바쁘디 바쁜 삶 속엔
쉽게 버릴 수 없는 사랑이 있어
저 멀리 보이는 바다는
조금의 엄두도 낼 수 없죠
멀리 가고 싶어 생각만 가득할 즈음
어쩔 수 없이 또
신을 신고 산책을 나서죠
아카시아 꽃이 피었어요
꽃 내음 바람에 실린걸요
그거면 저는 만족해요
오늘도 반 이상 저문걸요
꽃잎 바람에 흩날리죠
이거면 저는 만족해요
내 코끝 짧게 맴도는 익숙한 향기와
잠결에 그린 그대는 날 눈 시리게 하죠
가끔은 그리워도 괜찮아요
아카시아 꽃이 피었어요
꽃 내음 바람에 실린걸요
그거면 저는 만족해요
오늘도 반 이상 저문걸요
꽃잎 바람에 흩날리죠
이거면 저는 만족해요
이거면 저는 만족해요"
270,Key,Forever Love,"지난날을 회상하며
미소 지을 수 있는 건
추억이 아름다워서가 아니예요
그 속에 그대가 있기 때문이죠
지난 날에 집착하는 바보라고
흉보지 마세요
오늘을 기억하는 어제의 사랑 속에
저의 내일이 있어요
나 죽는 날까지 미소 지을 수 있는 건
내 가슴에 묻을 그대가 있기 때문이죠
하루하루가 날 지치게 할 때면
언제든 눈을 감고 나는 그대를 생각해요
사랑스런 부드러운 입술과
잊을 수 없는 그대의 여린 미소를
태어나 처음 바라본 하늘처럼
그렇게 내게 사랑을 전해준 그대
사랑한다고 얘기 해주고 싶지만
그 말 조차도 나는 해줄 수 없어
그저 이렇게 그대를
안아줄 수 밖에 없는 나를 용서해
눈물과 아픔으로 가득찼던 나이기에
너의 미소는 언제나 따뜻했어
들을 수도 말할 수도 없는 나이기에
다른 연인들처럼 전화를 걸어
사랑한다고 속삭이지도 못했지만
너의 눈빛으로 얘기할 수 있었어
세상에 행복을 웃음을 사랑을
지금 내 품에 있는 너에게서
이제 더이상 그대 울지말아요
그 어떤 순간에도 난 그대 곁에 있겠어요
누가 뭐래도 나는 그대의 편이죠
이 세상이 어둠에 묻힌다 해도
어려움 속에 우리 함께 꿈꾸던
사랑이 있었기에
그대가 더욱 소중해요
다시 태어나 사랑한다고 해도
나의 전부인 그대 그대를 사랑해요
태어나 처음 바라본 하늘 처럼
그렇게 내게 사랑을 전해준 그대
사랑한다고 얘기 해주고 싶지만
그 말 조차도 나는 해줄 수 없어
그저 이렇게 그대를
안아줄 수 밖에 없는 나를 용서해줘
오늘도 그댄 나를 보며 얘기를 하고
변함없이 난 고개만 끄덕이지만
그대곁에서 그대 마지막 순간까지
내가 지켜줄께요"
271,컨베이어사운즈,My Everything (Feat. Seolbin),"새벽 너머 아득히
사라진 달빛 속에
잊혀지겠지 시린 눈물 속에서
차가워진 두 볼에
부서져 번져진 그대
시린 기억 끝에 떨어져 흘렀어
산산히 다 부서지도록
처참히 다 찢겨지도록
그리움에 잠겨 들어
그댈 잊지 못해서
흩어져 모두
사라져 전부
기억 속에 갇힌 그댈 안아요
부서져 전부
바래져 모두
멈춰진 시간 속에서
그댈
흐린 구름 가득히
짙어진 달빛 속에
흩어지겠지 푸른 안개 속에서
산산히 다 부서지도록
처참히 다 찢겨지도록
그리움에 잠겨 들어
그댈 잊지 못해서
흩어져 모두
사라져 전부
기억 속에 갇힌 그댈 안아요
부서져 전부
바래져 모두
멈춰진 시간 속에서
차오른 눈물 속
그댈 훔쳐도
내 전부였던 그 시간도
돌이킬 수 없는
그댈 보내고 나서야 깨닫죠
you're my star
you're my dream
you are my everything to me
흩어져 모두
사라져 전부
기억 속에 갇힌 그댈 안아요
부서져 전부
바래져 모두
멈춰진 시간 속에서
그댈"
272,SIM2,꽃말 (Feat.강다나),"너를 만나
느즈막한 오후에
단둘이 앉아서
맞이하는 이 따뜻한 공기
차가웠던 마음에도
언젠가 꽃이 필 거라고
생각했던 그 순간인걸요
어지럽던 마음에 네 마음이 가득차서
완전한 나를 찾게 해준 그 사람
까맣던 꿈속에도 영원히 함께 할 수 있길
바래요 이렇게 바랄게요
따뜻한 손길에 맘이 녹아요
한송이 꽃말에 이 맘을 담아 보낼게요
변치 않아요
우리 지난 날처럼
하얗게 물들어가 밝게 눈부실테죠
믿어요 항상 이렇게
언제든 상관없죠
우리 특별하진 않더라도
욕심없이 곁에있을게요
너라면 할수 있어요
그대 따뜻한 손길에 맘이 녹아요
한송이 꽃말에 이 맘을 담아 보낼게요
변치 않아요
우리 지난 날 처럼
하얗게 물들어가
밝게 눈부시기만 할 테죠"
