,가수,제목,가사
98,"성시경, 김광석",그런걸까,"한낮의 소란이 저물듯 스쳐 가고
아무 말 못한 채 멈춘 우리 둘
지나는 사람들 웃는 얼굴 속에서
시들은 우리의 사랑을 찾네
이별이란 말 앞에 선
두 사람이 보고있는
다른 하늘 다른 추억
다른 표정 다른 공간
왜 이렇게
아픈 말이 있는 건지
이별이 다 그런 걸까
주머니 속에서 꽉 쥔
나의 두 손도
힘없이 떨어진 네 손도 이젠
다시는 찾지 못할
잃어버린 시간 되어
이렇게 천천히 식어 흩어져 가네
이별이란 말 앞에 선
두 사람이 보고있는
다른 하늘 다른 추억
다른 표정 다른 공간
왜 이렇게
아픈 말이 있는 건지
이별이 다 그런 걸까
이별이란 말 앞에 선
내가 혼자 찾고 있는
너의 이름 너의 흔적
너의 사랑 너의 의미
왜 이렇게 애태워도 안 되는지
이별이 다 그런 걸까
어둠이 내 앞에 지친듯
내려 앉아
그제야 눈물이 흐른 걸 알았지
고요해진 거리
눈물 속에 잠기네"
99,Apink (에이핑크),"그 봄날, 이 가을","오늘 햇살이 참 좋아
스쳐가는 바람도 시원해 so nice
요즘 시간이 참 빨라
너와 함께 있는 시간들이
우리 첨 만난 날이 어제 같아
매일매일이 내게 새롭기만 해
이 가을이 지나면
추운 겨울도 다 지나간 후엔
다시 또
너와 나 처음 만났던
그 봄날의 하얀 꽃들도
우리가 다정하게 걷던 그 골목길도
어느덧 내가 다시
그날들을 그리워하듯이
너도 나와 같은 마음 이길
너와 하루를 시작해
눈을 뜨면 생각나는 It's you
차가워진 날씨에 커피 한잔
또 그리워할 추억을 만들어
이 가을이 지나면
추운 겨울도 다 지나간 후엔 다시 또
너와 나 함께 있는
이 가을의 커피 향기도
우리가 다정하게 걷는 이 거리들도
언젠가 내가 다시
이 순간을 그리워할 때
너도 나와 같은 마음 이길
그 봄날을 이 가을을
그 봄날을 이 가을날을
우리 서로가 추억할 때
그날도 서로가 함께 하기를
너와 나 처음 만났던
그 봄날의 하얀 꽃들도
너와 나 함께 있는 지금 이 가을도
언젠가 내가 다시
이 순간을 그리워할 때
너도 나와 같은 마음 이길
이렇게
뚜뚜뚜루 뚜뚜뚜루 뚜뚜뚜루뚜
뚜루뚜뚜루 뚜뚜뚜루 뚜루루뚜뚜
뚜루뚜뚜루 뚜뚜뚜루 뚜뚜뚜루뚜
너도 나와 같은 마음 이길
항상"
100,스탠딩 에그,어떨까,"이젠 알고 있을까
혹시 눈치 채진 않을까
조금씩 변하고 있는 눈빛 음예
늘 같은 말투 같지만 오오
숨겨둔 의미는 다른 걸
눈치만 보며 못했던 말
나랑 사귀자
너를 사랑했다면 우린 어떨까
그때 고백했다면 우린 어떨까
지금보다는 편안했었을까
좀 더 기다려보면 그건 어떨까
여전히 니 옆에 친구로 남아
기다릴게 기다릴게
이대로 이대로
하고픈 말 넘쳐나
친구 아닌 연인 사이로 예
머리 안에선 정리 안돼
그냥 맘 이끄는 대로
너를 사랑했다면 우린 어떨까
그때 고백했다면 우린 어떨까
지금보다는 행복했었을까
좀 더 기다려보면 그건 어떨까
여전히 니 옆에 친구로 남아
기다릴게 기다릴게
이대로
이제 내 감정을 쏟아 낼 거야
숨겨만 두고 싶은 맘은 아니야
이렇게 내 안에 두면 다
터질 것 같아서
두 눈 감아도 니가 보여서
두 눈 떠보면 너만 보여서
이렇게 갇힌
날 구원해 줄 사람 너라서
당장 내가 간다면 너는 어떨까
혹시 후회해도 달려갈 테니
두 팔 벌려 날 안아줘 그대로
오오 그대로"
101,홍자,되돌려줄거야,"내 모든 게 끝이라 해도
잔인하다 말해도
내게 준만큼
너희들에게 되돌려 줄 거야
아픈 가슴 속에
녹아 흘러내린
눈물의 감춰진 모습들
괜찮아질 거야
다시 익숙하게
행복을 찾아줘 날 위해서
그래 난 이제 바보가 아냐
네 모든 거짓말들
떠날 거야 난
이제 널 지우려 해
내 모든 게 끝이라 해도
잔인하다 말해도
내게 준만큼
너희들에게 되돌려 줄 거야
거짓 웃음으로
애써 숨겨왔던
내 안에 깊어진 상처들
괜찮아질 거야
다시 익숙하게
행복을 찾아줘 날 위해서
그래 난 이제 바보가 아냐
네 모든 거짓말들
떠날 거야 난
이제 널 지우려 해
내 모든 게 끝이라 해도
잔인하다 말해도
내게 준만큼
너희들에게 되돌려 줄 거야
내게 준만큼
너희들에게 되돌려 줄 거야
되돌려 줄 거야"
102,밤에,그만큼 사랑해 (Vocal. 희형제),"집 앞 골목길을 함께 걸을 때
이런 소소함에 행복하다며
내 옆에 꼭 붙어 너무 예쁜 미소로
사랑의 의미를 배우게 해준
그런 네 모습들이 좋았어
넉넉하지 못한 내 지갑 사정에
비싼 저녁 한 끼 사주려 하면
괜찮다고 내 손 끌고 들어간
낡고 허름한 식당
너와 나눈 술잔에
고마움을 마셨어
언젠가는 꼭 더 잘해줄 거야
행복보다 더 행복할 수 있도록
다음 생 다시 누군가를 사랑한다면
다시 너이길 기도할 만큼
그만큼 사랑해
세상에 치여 맘에 여유가 없어
책임 못질 이별까지 말해도
잡아주며 날 달래준 그 모습
평생 잊지 않을게
어떤 고난 속에도
너와 동행할 거야
언젠가는 꼭 더 잘해줄 거야
행복보다 더 행복할 수 있도록
다음 생 다시 누군가를 사랑한다면
다시 너이길 기도할 만큼
그만큼
누구보다 더 널 사랑할 거야
아무에게도 절대 지지 않을게
지친 날이면 내게 기대 쉴 수 있게
너만의 나무가 되어줄게 널
그만큼 사랑해"
103,왁스,내가 당신을 사랑하는 이유,"우리 둘이 만난지
얼마나 됐나요
좋은 날도 싸운 날도
참 많았어요
내 생일도 모르는 니가
어찌나 야속하던지
헤어지자고 울던 내게
쩔쩔매던 너
해로운 담배 피우며
한숨쉬는 널 보면
가슴 아팠어
쓰디쓴 술을 마시며
죽고 싶다는 그 말에
나도 따라서
죽고 싶었어요
온몸에 열 나고
아팠을 때
내 손 잡고서
밤을 새워
날 지켜준 너
나 때문에 흘리던 눈물
그 눈물을 봤던 그날
그땐 정말 행복했죠
고마웠어요
때로는 너무 미워서
두 번 다시 안보리 다짐했지만
기죽은 얼굴을 보며
불쌍하다는 생각에
맘 약해져
냉정히 떠나려해도
나 아니면
거둬줄 사람
없을 것 같은
미련한 연민 때문에
주저앉고 살아온
세월은 벌써
저만치 흐르고
그래요 이런게
사랑인가봐요
나 그대만을
영원히 사랑할게요"
104,유미,추억은 시간이 지운다,"준비합니다
이제야 겨우
그댈 보낼 용기가 듭니다
근사한 이별의
인사 같은 건
할 줄 모르니
그냥 갑니다
다른 사랑으로 지워요
사랑은 사랑이
지워야 한다죠
더 긴 얘긴
여기서 그만 두죠
사랑이 없는데
뭐가 더 있을런지
그대 오랜 침묵은
더는 어쩔 수 없는
마음이라 받아둘게요
날 아는 그대와
그대를 아는 나기에
추억은 시간이 지운다
우습겠죠 아마
미워하라면
마지막 부탁 이라하면
미운 마음 뒤엔 사랑이
사랑이 있어야
미워진다니까
미움 뒤에 늘
사랑이 숨는다니
그렇게 해서라도
다시 시작할런지
그대 오랜 침묵은
더는 어쩔 수 없는
마음이라 받아둘게요
한 번에 인연은
또 다른 인연을 낳죠
기억을 시간이 지워도
이 눈물이 멈추면
더는 어쩔 수 없는
이별로 남겠지만
날 아는 그대와
그대를 아는 나기에
추억은 시간이 지운다"
105,박기영,"사랑은 빗물처럼, 사랑은 늘 그렇게","내겐 여긴까진가봐요
어떡하죠
너무 과분했던 그대를 지키기엔
다시는 그대안에
내가 닿을 수 없게
떠나야 하네요
잠시 곁에 있어 행복했던 계절은
모두 지워야죠 쉽지는 않겠지만
사랑은 빗물처럼
사랑은 늘 그렇게
눈물되어 흘러가네요
다신 볼 수 없어요
더는 보면 안돼요
어제와 같은 추억 잊을래요
지금 너와 진 기억
그대라는 운명을 이젠 보낼래요
너무 아프지마
내게 사랑은 왜 어렵기만 할까요
이젠 욕심 내지 않아요 그대의 맘
사랑은 빗물처럼
사랑은 늘 그렇게
눈물되어 흘러가네요
다신 볼 수 없어요
더는 보면 안돼요
어제와 같은 추억 잊을래요
지금 너와 진 기억
그대라는 운명을 이젠 보낼래요
너무 아프지마
하얀 밤 지새우며
영원하자 약속한
그대와 나의 꿈결같은 시간
이슬처럼 고요히 기억속에 안기어
눈물되어 흘러가네요
다신 볼 수 없어요
더는 보면 안돼요
어제와 같은 추억 잊을래요
지금 너와 진 기억
그대라는 운명을 이젠 보낼래요
너무 아프지마"
106,동방신기 (TVXQ!),넌 나의 노래 (You're My Melody),"눈을 감으면 들려오는 소리들
그대의 마음을
그대의 작은 생각들을
내 맘의 많은 잡음 때문에
듣지 못했었나봐 미안해 미안해
눈물의 시간이 이젠 history
걱정하지마 Because
You're my melody 너를 연주할께
On&On 넌 나의 노래
내 삶의 사운드트랙
인생의 무댈 밝혀주는 너를 사랑해
또 불러줄래 넌 나의 노래
I'm sorry란 말을 하기 싫었던
자존심 많았던
너무도 맘이 가난했던
내 영혼이 말라가고 있을 때
모든게 무너질때 내게 와줄래
슬픔의 시간도 노래처럼
꼭 끝이 있는걸 Because
It's your love your love
내게 사랑을 들려주던
그댄 나의 리듬 내 삶의 선물
늘 항상 곁에서
아름다운 꿈이 되어줘
또 불러줄래 넌 나의 노래
수 없이도 많은 sad love songs
우릴 노래하는 것 같아도
이 순간 내 곁을 지켜주는
그댄 무엇보다 소중한걸요
눈을 감으면 들려오는 소리들
그대의 마음을 이젠 불러요
You're my melody 너를 연주할께
On&On 넌 나의 노래
내 삶의 사운드트랙
인생의 무댈 밝혀주는 너를 사랑해
또 불러줄래 넌 나의 노래
It's your love your love
내게 사랑을 들려주던
그댄 나의 리듬 내 삶의 선물
늘 항상 곁에서
아름다운 꿈이 되어줘
또 불러줄래 넌 나의 노래
It's your love your love
내게 사랑을 들려주던
그댄 나의 리듬 내 삶의 선물
늘 항상 곁에서
아름다운 꿈이 되어줘
또 불러줄래 넌 나의 노래"
107,"유희열, 김현철, 박지선",자아도취,"못생긴 얼굴에 작은 키로
어쩌면 그 애를 좋아하오
끌리는 마음 이해하겠소만 안돼오
안돼오
형은 뭐 잘났수 그 얼굴에
그 애와 나는 이미 통했다오
모든 걸 양보해도 이번만은 안돼오
안돼오
세상살이 힘이 들때마다
너와 나 서로가 말은 안했지만
느낌으로 눈빛 하나만으로
서로 이해하며 웃음지었는데
그까짓 사랑 유치한 감정에
이렇게 싸우는거 맘에 안들지만
포기못해 이번만은
나 역시도 이번만은
양보 할 순 없지
내가 이쁜건 사실이겠지만
날 두고 서로 다투지는 마요
아직은 누구도 사랑 할 생각 난 없어
없어

정말로 이럴 수는 없는거야
날 사랑않는다는 그대의 말
나처럼 괜찮은 남잔 세상에 없는데
없어
착각도 지나치면 우스워요
하지만 난 착하고 겸손한데
남들이 뭐라해도 나는 정말 잘났어
나도
나역시
나나"
108,가비엔제이,연락하지마 (Feat. LE Of EXID),"기분좋게 화장을 하고
힐 높은 구두를 신고서
거릴나서지
이 노랠 들으며
은근슬쩍 사람들 시선
오랜만에 나쁘지 않아
니가봤다면 아마 후회할걸
너없으면 죽을것만 같았는데
신기하지 살만해
이젠
bye bye bye bye
연락하지마 밤늦게도 술취해도
no no
외로워도
no no
연락하지마
다다다다 끝난거잖아
매달리던 내가 미쳤지
너보다 더 잘난사람 만나줄게
요즘 새로 만나는 남자
누가봐도 너무 괜찮아
말만 앞서던
너완 너무 달라
버릇같은 너의 거짓말
oh
니장난에 눈물 쏟던
내가 불쌍해
oh
너없으면 죽을것만 같았는데
신기하지 살만해
이젠
bye bye bye bye
연락하지마 밤늦게도 술취해도
no no
외로워도
no no
연락하지마
다다다다 끝난거잖아
매달리던 내가 미쳤지
너보다 더 잘난사람 만나줄게
제발 그만 잊어 내 전화번호
이제 다 끝났잖아
Baby come on
그냥 입 닫고 떠나주면 돼
날 잡으려 했던 행동 그만둬줄래
우리의관계
Don't tell anybody
이미 깨끗하게 비워진 내맘이
아무리 니가 날 또 흔들어도 끝났어
It's over
손 흔들어줘
이젠
don't don't don't don't
i don't wanna cry
니 목소리 생각나도
no no
마주쳐도
no no i don't wanna cry
luv luv luv luv
사랑할꺼야 매달리고 애원해봤자
이젠 너무 늦었잖아 정신차려
bye bye bye bye
연락하지마
밤늦게도 술취해도
no no
외로워도
no no
연락하지마
다다다다 끝난거잖아
매달리던 내가 미쳤지
너보다 더 잘난사람 만나줄게
I don't wanna your love
이젠 정말
bye bye bye"
109,바이브,집사람,"So beautiful 집에 가야 할
이유가 생겼어
It's so miracle 기다리는
사람이 있어
So beautiful 사랑하는 게
이 안에 또 있어
It's so miracle 당신을 꼭
닮은 선물
화장기 없이 얇아진 얼굴로
애를 달래는
여자가 아닌 아내가 돼버린
나의 그대여
내가 사랑하는 사람이
말라버렸어 엄마가 됐어
내가 사랑하는 사람이
말라버렸어 엄마가 됐어
My love
So beautiful 부르튼 손이
아름다운 건
It's so miracle 당신의
그 마음 때문
집에 있다 보면 자기
이름을 잊고 산다는
자긴 그저 우릴 위해
산다는 나의 그대여
내가 사랑하는 사람이
말라버렸어 엄마가 됐어
내가 사랑하는 사람이
말라버렸어 엄마가 됐어
하고 싶던 꿈이 많았었던 그대가
이젠 나와 우리 아이만이
유일한 꿈이래
그댈 보면 눈물이 나 행복해서
눈물이 나
내가 사랑하는 사람이
말라버렸어 엄마가 됐어
내가 사랑하는 사람이
말라버렸어 엄마가 됐어
늙고 약해져도 그대는 평생
여자야 내 사랑이야
늙고 약해져도 그대는 나의
여자야 내 사랑이야
My love"
110,전상근,안녕...,"잘 지내니 요즘에 넌
내가 알던 니 모습
웃음이 많았던 넌
그대로니 난 자꾸만
생각에 잠겨
행복했었던 날들
추억 속에 머물러
감은 두 눈에 그려진
작은 니 손을 잡고 있는 나
그렇게 자라난 너는
내게 스며들어 물들어
보고 싶은 맘이 차올라도
참아볼게 안녕
하나하나 선명하고
손길 닿는 곳마다 네가 있어
꿈같은 시간들
난 지울 수조차 없어
내겐 충분했었고 빛났었던 너
감은 두 눈에 그려진
작은 네 손을 잡고 있는 나
그렇게 자라난 너는
내게 스며들어 물들어
보고 싶은 맘이 차올라도
참아볼게 안녕
이 세상 어딘가 숨 쉬는 니가
나를 혹 그리워한다면
감은 두 눈에 눈물이
번져 조금씩 흐려져
그렇게 자라난 너는 내게
뒤엉키고 몰아쳐도
돌이킬 순 없어 우린
차마 눈을 뜰 수조차 없어
매일 추억 속에 살아가 난
그리움이 커지면
가끔 그저
널 떠올리며 그려볼게
잘 지냈으면 해
걱정은 마 이젠 정말 안녕
우 우 안녕"
