,가수,제목,가사
29,먼데이 키즈 (Monday Kiz),하늘아 제발,"하늘아 제발 지워주렴
돌아올 수 없는 그녀란걸 알잖아
눈물도 더이상
나오지 않는 너잖아
떠나가줘 이제 내 곁에서
그토록 원하고 원했었던 너인데
지친 사랑 속에
널 생각하는 마음
미움 밖에 없으니까
정말 사랑했어
아파도 기다릴 수 있는 나였잖아
언젠가 내게 올거란
바보같은 미련땜에
제발 떠나가줘
더이상 돌이킬 수 없는거잖아
사랑했지만 돌아갈 수는 없잖아
알아줘 맘에 없는 말로
내게 상처주고 싶지 않아서인데
마지막까지도
이렇게 널 힘들게 해
하늘아 제발 도와주렴
어디서도 그녀 찾을 수가 없잖아
항상 내 주위를
스쳐갔었던 그녀인데
돌아와줘 이제 내 곁으로
그토록 원하고 원하는거 알잖아
항상 내 맘 속에
이렇게 자리잡던
그와의 시간 때문에
제발 떠나가줘
더이상 돌이킬수 없는거잖아
사랑했지만 돌아갈 수는 없잖아
돌아올 수 없다면
잡으러 갈수 없다면
다신 볼 수 없도록
내 곁에서 떠나가줘
하늘아 제발 지워주렴
돌아올 수 없는 그녀란걸 알잖아
정말 사랑했어
아파도 기다릴수 있는 나였잖아
언젠가 내게 올거란
바보같은 미련땜에
제발 떠나가줘
더이상 돌이킬 수 없는 거잖아
사랑했지만 돌아갈수는 없잖아"
30,"윤도현, 라라",이별 이야기,"이렇게 우린 헤어져야 하는 걸
서로가 말을 못하고
마지막 찻잔 속에
서로의 향기가 되어
진한 추억을 남기고 파
우리는 서로 눈물 흘리지 마요
서로가 말은 같아도
후회는 않을 거야 하지만
그대 모습은
나의 마음을 아프게 해
그대 내게 말로는 못하고
탁자 위에 물로 쓰신
마지막 그 한마디
서러워 이렇게 눈물만
그대여 이젠 안녕
우리는 서로 눈물 흘리지 마요
서로가 말은 같아도
후회는 않을 거야 하지만
그대 모습은
나의 마음을 아프게 해
그대 내게 말로는 못하고
탁자 위에 물로 쓰신
마지막 그 한마디
서러워 이렇게 눈물만
그대여 이젠 안녕
그대여 이젠 안녕"
31,이종용,너,"낙엽지는 그 숲속에
파란 바닷가에
떨리는 손 잡아주던 너
별빛 같은 눈망울로
영원을 약속하며
나를 위해 기도하던 너
웃음 지으며 눈감은 너
내 곁을 떠난 뒤
외로운 집시처럼
밤을 태워버린 숱한 나날들
오늘도 추억속에 맴돌다
지쳐버린 창백한 나의 넋

바람에 실려가고
빗소리에 몰리는
잊어버린 너의 목소리
부서지는 머리결을
은빛처럼 날리우고
되돌아선 너의 옛모습
웃음 지으며 눈감은 너
내 곁을 떠난 뒤
외로운 집시처럼
밤을 태워버린 숱한 나날들
오늘도 추억속에 맴돌다
지쳐버린 창백한 나의 넋
창백한 나의 넋"
32,The One (더원),내 여자,"결국 내가 먼저 찾았죠
너무 오래 걸려서
이제 그만 장난치라고
많이 놀랬잖아
어디에 있었던거야
눈물이 앞을 가려
너는 보이지가 않고
네 옆에서 어색한 모습으로
내게 인사하는 그대
당신은 누구신가요
왜 그대가 곁에 있나요
나밖에 모르는 그녈
뭐라하면서 손을 잡았나요

저 여자는 내 여잡니다
저 여자는 내 여자랍니다
그 아무도 손댈 수 없고
기댈 수 없는 내 여자랍니다
그런 사람이 날 떠나갑니다
내 사랑이 나를 버립니다
내 목숨과 같은 그녀가
다른 사람의 품에 안깁니다

저 여자는 내 여자랍니다
사랑이 크기전에
그대여 제발 놓아주세요"
33,먼데이 키즈 (Monday Kiz),남자야,"이미 다른 사람 곁에
니가 있는데
그의 손을 잡고 있는데
한 걸음도 못하고
늘 제자리인 걸
또 오늘도 하루 만큼
멀어지는 걸
내가 될 수 없는지
널 사랑할 사람
바보처럼 눈물로 삼켜보지만
가슴에 니가 꼭 얹혀서
눈가에 니가 꼭 맺혀서
입가에 수없이 맴돈말
널 사랑 한다고
잊으려 발버둥쳐봐도
지우려 술에 늘 취해도
그리울 너잖아 찾아올 너잖아
시린 가슴 한숨에 털어내려해도
가슴 끝에 사는 한 사람
가끔 먼발치라도 한순간이라도
보고싶어 니가 있는
거릴 걷는데
내가 될 수 없는지
널 사랑할 사람
바보처럼 눈물로 삼켜보지만
가슴에 니가 꼭 얹혀서
눈가에 니가 꼭 맺혀서
입가에 수없이 맴돈말
널 사랑한다고
잊으려 발버둥쳐봐도
지우려 술에 늘 취해도
그리울 너잖아 찾아올 너잖아
이런 나를 모르고
못난 날 버리고
그렇게 그에게 안겨서
또 살아가잖아
그 사람 자꾸만 미워서
내사랑 가진게 미워서
또 다시 되돌려 달라고
말하고 싶지만
나보다 잘해줄 남자야
나보다 사랑할 남자야
부디 날 잊어줘 그렇게 살아줘"
34,영준,왜,"하루가 가고 다시 하루가 와도
난 미안해 아직 너를 잊지 못해서
나와 같다고 너도 나와 같다고
미안해 나 아직도 믿고 있어서
왜 잊고 살 순 없는지 너를
왜 널 미워할 수 없는지
사랑한 날들의 약속을
나의 맘을 버린 너를
왜 잊어야만 하는지 너를
왜 넌 돌아올 수 없는지
웃으며 네가 다시 올까봐
오늘도 이렇게 살아

행복하라고 정말 행복하라고
미안해 그리 말해주지 못해서
사랑한다고 나를 사랑한다고
미안해 나 아직도 믿고 있어서
왜 잊고 살 순 없는지 너를
왜 널 미워할 수 없는지
사랑한 날들의 약속을
나의 맘을 버린 너를
왜 잊어야만 하는지 너를
왜 넌 돌아올 수 없는지
웃으며 네가 다시 올까봐
오늘도 이렇게
알아 나라는 사람 지워가는 널
알아 나 없이 웃을 수 있는 널
나만 그 시간 속에서 멈춰 서있어
너의 자릴 비워 둔 채로
왜 잊고 살 순 없는지 너를
왜 널 미워할 수 없는지
사랑한 날들의 약속을
나의 맘을 버린 너를
왜 기다리고 있는지 너를
왜 넌 돌아올 수 없는지
네가 다시 올까봐
오늘도 이렇게 살아"
35,블루스프링,사랑한다 사랑한다...,"사랑 하나로 그대 한 사람
사랑 할 수가 없어
눈물 하나론 원망 하나론
지워낼 수도 없어 이런 내가 싫어
날 버리면 끝이 날까
못난 내 사랑도
한번 웃고서 다시 하루를
가슴을 치며 울어
그대 때문에 뒤돌아 다시
나란 사람 때문에
가시가 되버린 후횔 안고서
마지못해 하루 또 하룰 살아
사랑한다 사랑한다고 늘 말하면서도
흘려왔던 그대 눈물도
몰랐었던 내가 미워져
파고드는 기억에 더 견딜 수 없어
애써 웃던 그대
내 가슴에 밟혀 good bye
오늘만 가면 오늘만 울면
그대가 올 것 같아
울다 잠든 날 환한 미소로
다시 깨울 것 같아
미련한 미련에 지쳐가지만
기다린 날이 또 나를 살게 해
사랑한다 사랑한다고 늘 말하면서도
흘려왔던 그대 눈물도
몰랐었던 내가 미워져
파고드는 기억에 더 견딜 수 없어
애써 웃던 그대 내 가슴에 밟혀
너를 잊기엔 아쉬워 붙잡고
널 안고 살기엔 가슴이 조여와
니가 없는 시련 추억에 갇혀
나는 아슬한 절벽을 달려 I cry
사랑한다 사랑한다고 늘 말하면서도
흘려왔던 그대 눈물도
몰랐었던 내가 미워져
파고드는 기억에 더 견딜 수 없어
이런 내가 날 알기에 견딜 수 없어
Good bye"
36,에이트,잘가요 내사랑 (Piano Remix),"안녕 잘 지내니
귀엽던 니 얼굴은 예전과 같은지
조금 늦은 안부
늦은 이별을 담아 쓴다
뜬금없이 왠 편지냐고 묻진 않을지
메시지 미니 홈피 흔한데
굳이 펜을 드는 건
혹시나 내 맘 다 못 전할까봐
다른 방법으론 역시나 안 될거 같아
힘겹더라 많이 사랑했던터라
뭐 하나 하나
내 뜻대로 되는게 없더라
그만 널 괴롭혀라 스스로 다짐하고
주구장창 기다려도
니가 오는 건 아니더라
잘가요 내 사랑 이젠 보내줄께요
기억 추억 모두 잊을께요
지우고 지워서 사랑 한 점도
비워 낼께요 내 맘에서
한 번 단 한번만
널 다시 보게 되면 얼마나 좋을까
이런 더딘 미련
눈물도 모두 지우련다
몸이 멀어지면 마음도 멀어진단 말
하나도 내겐 소용 없더라 다 거짓말
하루 하루 갈수록 초췌해지는
내가 안쓰러 돌아갈 순 없을까
매일을 물어 내게 스스로
애타는 내 맘을 쥐어짜내
소리쳐봤자 네겐 들리지가 않는다
추억의 끝에서야
이별을 깨달은 후에야
내 맘에서 널 보낸다 안녕
잘가요 내 사랑 이젠 보내줄께요
기억 추억 모두 잊을께요
지우고 지워서 사랑 한 점도
비워 낼께요 내 맘에서
더 시간이 지나면
너를 잊을 줄 알았는데
다시 또 다시 내 맘속에 찾아와
안돼요 내 사랑 보낼 수가 없네요
그댈 그댈 잊어야 하는데
지우고 지워도
내겐 또 그대 뿐인가봐요 미안해요"
37,오윤혜,서운한 마음에 (Feat. PK헤만),"서운한 마음에 그냥
서운했던 마음에 투정인데
헤어지자는게 아니었단 말야
서운했던 마음에
딴 사람은 다 잊어버려도
너만은 나를 챙겼어야지
모두가 고개를 돌려도
너만은 나를 바라봐줘야지
사랑이 뭔데 내 사람이라는게 뭔데
힘들때 멀어진다면은
남들과 다른게 뭔데
missing you i miss you
생각해봐 좋을때만 함께한다면
그게 무슨 사랑이야
i don't believe i can't believe
남자이긴 하지만 여린내 마음만
상처받는게 힘들어 헤어지자 했죠
서운한 마음에 그냥
서운했던 마음에 투정인데
헤어지자는게 아니었단 말야
서운했던 마음에
왜 서운하게 하는데
사랑해요 너무 사랑해
미안해 너무 미안해 서운해 정말
그런게 좋았어 이런날도 챙기는거구나
이런게 사랑인 거구나
이렇게 행복한 거구나
하지만 현실은 매일이
영화같을 수는 없잖아
철없는 사춘기처럼
사랑만으로 살수는 없잖아
missing you i miss you
바쁜 일상에 소홀함까지도
우리 미래를 위해서였어
i don't believe i can't believe
널 많이 사랑했기에
모든걸 갖추고 싶었어
견디지 못할 꺼라면 헤어져
서운한 마음에 그냥 서운했던
마음에 투정인데
헤어지자는게 아니었단 말야
서운했던 마음에
왜 서운하게 하는데
사랑해요 너무 사랑해
미안해 너무 미안해 서운해 정말
터질것 같애 아무것도 못해
그대만 생각하면
숨차오는걸 하나도 못하는걸 가지마
왜몰라
조금 더 잘해달란 말인데 어려운게
아니잖아 우리 시작할때 처럼 만은
아니더라도
잘해줄수 있잖아 차가워요 마음 시려워
그래도 너무 사랑해
서운한 마음에 그냥
서운했던 마음에 투정인데
헤어지자는게 아니었단 말야
난 그래도
서운했던 마음에 아직도
왜 서운하게 사랑한단 말야
사랑해요 너무 사랑해
미안해 너무 미안해 서운해 정말
미안해 너무 미안해 서운해 정말"
38,엠투엠 (M To M),마지막 사랑,"왜 내게서 멀어졌나요
난 정말 원치 않았던 이별이었어요
긴 하루를 보낼 때 마다
나도 모르게 눈물이 흐르곤 했었죠
그대는 내가 그립지 않나요
벌써 모든 것을 잊으셨나요
우리 헤어져야 하는 이유를
아직도 인정할 수가 없어요
쉽게 끝낼 수가 없어요
나는 처음부터 다시 시작하고 싶어요
어딜 가도 그대 생각 때문에
난 너무나 힘이 들어요
그대 역시 마찬가지잖아요
나는 달라지고 있어요
그대 다시 내게 돌아오기만을
손꼽아 기다려요
나는 그대에게
마지막 사랑이기를 원해요

좋은 추억만 기억해주세요
정녕 이대로 날 버릴 건가요
다시 한번 사랑할 수 있도록
웃으며 반겨줄 수는 없나요
쉽게 끝낼 수가 없어요
나는 처음부터 다시 시작하고 싶어요
어딜 가도 그대 생각 때문에
난 너무나 힘이 들어요
그대 역시 마찬가지잖아요
나는 달라지고 있어요
그대 다시 내게 돌아오기만을
손꼽아 기다려요
나는 그대에게
마지막 사랑이기를 원해요
나는 아무 욕심 없어요
오직 사랑하는 그대 품에 안겨
살수 있다면 그뿐이에요
세상이 허락하는 날까지
기다릴 거예요
내게 돌아올 그대를 믿어요"
39,백청강,이별(離別)이 별이 되나봐,"너와 헤어진 후에
널 생각하며
먼 곳을 홀로 보곤해
언제부턴가 생긴
익숙해져버린
오랜 습관이지
쉽게잊혀지지도
다시 만날수도 없단게 사실일까
마음속으로 항상
널 생각하면 만날 수 있을꺼야
너무아파 내 가슴이
너에게 다가가려고 해봐도
너무 멀어 손 닿을수 없기에
너를 홀로 간직해가는 걸꺼야
가슴속이 너무아파
더는 견딜수가 없을 때
혹시나를 기다려줄 수 있겠니
너를 만나러
그 때 만나러 갈테니까
쉽게 잊혀지지도
다시 만날수도 없단게 사실일까
마음속으로 항상
널 생각하면 만날 수 있을꺼야
너무아파 내 가슴이
너에게 다가가려고 해봐도
너무 멀어 손 닿을수 없기에
너를 홀로 간직해가는 걸꺼야
가슴속이 너무 아파
더는 견딜수가 없을 때
혹시 나를 기다려줄 수 있겠니
너를 만나러 갈테니까
너무아파 내 가슴이
너에게 다가가려고 해봐도
너무 멀어 손 닿을수 없기에
너를 홀로 간직해가는 걸꺼야
가슴속이 너무 아파
더는 견딜수가 없을 때
혹시 나를 기다려줄 수 있겠니
너를 만나러
그 때 만나러 갈테니까"
40,JYJ,낙엽 (Fallen Leaves),"바람이 분다 노을이지고
운명이 우릴 멀게만 해도
시간 흐르고 지나간 자리 깊다
사랑인가 봐 그리움인가 봐
니 미소가 내 안에 물든다
꽃이 진 후에 우리는 다시 시작
낙엽 위를 걸으며 함께만 있자며
내 마음 삼킨 그대 영원을 약속할게
눈이 부시게 아름다운 꿈에
시련이 다가오나 봐
어둠이 가고 새벽이 오면
어느새 그 기억에 머문다
오직 널 향한 내 마음 이슬에 맺힌다
낙엽 위를 걸으며 함께만 있자며
내 마음 삼킨 그대 영원을 약속할게
눈이 부시게 아름다운 꿈에
시련이 다가오나 봐
같은 하늘 아래서 같은 꿈을 꾸는
빛의 별들의 향연
그 축제에 내 몸을 실어
언젠가 다시 부를 노래
그날이 찾아오겠지
사랑한다 말할게 온 몸을 다해서
옛 순간의 떨림을 영원히 간직할게
현실에 가려 널 볼 수 없어도
다시 널 찾을 테니까
사랑인가 봐 그리움인가 봐
니 미소가 내 안에 물든다
꽃이 진 후에 우리는
다시 시작 다시 시작 다시 시작"
