,가수,제목,가사
139,비투비,"미안해 (Song by 서은광, 이민혁, 이창섭)","보고 싶다고 정말 보고 싶다고
갑자기 울면서 전화한 너
너무 혼란스러워
대답을 하지 못했어
어떻게 해야 할지 몰라 끝까지 난
나 끝까지 못됐지
참 많이 이기적이겠지
그치만 알잖아
어쩔 수 없단 거 이해하잖아
솔직히 너무도 겁나서 도망쳤어
그래 내가 다 망친 거야 우리 관계를
몇 번이고 반복했지만
불 보듯 뻔한데
이기심에 다시 널
외롭게 만들 순 없어
미안 정말 어쩔 수가 없어
미안해 이 말뿐이어서
정말 미안해 미안하다 해서
우는 너에게 해줄 말이 없어 난
그냥 미안해서 전부 미안해서
아니야 그게 아니야
그만 울어 날 잊고 웃어야 해
행복해야 해 안녕
사랑한다고 정말 사랑한다고
서럽게 울던 네가 마음에 걸려
문득 원망스러워 모진 말을 했던 게
이렇게 후회될 줄 알았다면 그 말
원망도 많이 했겠지
싫은 티 하나 없이
내 탓이라 여겼던 나
실은 알았던 거지
전 같지 않다는 걸
서로 원하는 맘보다
이미 돌이킬 수 없이
흘러 버린 시간이란 걸
내가 모르는 너와 날 모르는 너
허물 수가 없어
시간 속 높게 세워진 벽
이기심에 다시 널
외롭게 만들 순 없어
미안 나도 이젠 모르겠어
미안해 이 말뿐이어서
정말 미안해 미안하다 해서
우는 너에게 해줄 말이 없어 난
그냥 미안해서 전부 미안해서
단 한순간이라도 그립지 않았다면
전부 지워지기를 모두 꿈이기를
할 수 없잖아
할 수 없잖아
너도 알 수 없잖아
너도 알 수 없잖아
우리 둘 그뿐이란 걸
미안해 이 말뿐이어서
정말 미안해 미안하다 해서
한순간도 잊은 적 없어 난
너무 아팠다고 너무 그리웠다고
아니야 그게 아니야
모르겠어 다시 널 안고 싶어
붙잡고 싶어 정말"
140,구본승,시련,"아주 오래전 이미 지난일인데
자꾸 내 눈앞엔
니 모습이 아른거리고
감당 할 수 없는 사랑에
난 눈이 먼거야
눈을 감고 있으면
선명해 지는 네모습
난 언제까지라도
너의 곁에 있을께
잠시도 널 잊고
살아 갈 수가 없어
하늘이 우릴 갈라논
또 다른 시련이 와도
이제는 함께 하는거야
난 네가 없이
견뎌낼 줄 알았어
하지만 이젠
초라한 내 모습뿐이야
그렇게 날 보내야만 했었니
나만 행복하라고 남은건
너없는 슬픔뿐이야

난 언제까지라도
너의 곁에 있을께
잠시도 널 잊고
살아 갈 수가 없어
하늘이 우릴 갈라논
또 다른 시련이 와도
이제는 함께 하는거야
난 네가 없이
견뎌낼 줄 알았어
하지만 이젠 초라한
내 모습뿐이야
그렇게 날 보내야만 했었니
나만 행복하라고 남은건
너없는 슬픔뿐이야"
141,김동률,그건 말야,"힘들어하는 너에게
미안하면서도
애써 모른척 하면서
못나게 굴었었지
되려 화를 내면서
먼저 돌아선 건
아무것도 할 수 없는
내가 초라해서야
그땐 말야 조금 더
나를 믿어 달라고
널 붙잡고 싶었지만
네 마음을 그 누구보다
너무 알 것 같아서
그냥 보내주는 게
널 위한 일인 줄 알았어
제법 괜찮아질 만큼
시간이 지나
왠만한 니 소식쯤은
흘릴 수 있었는데
우연히 알아버린
니 결혼 얘기에
무작정 너의 집 앞을
찾아가게 되었지
나는 말야 아직도
너를 사랑하나봐
아닌척 살아봤지만
내 마음이 제멋대로
널 그리워하니까
기껏 달아나봐도
어느새 또 그 자리니까
어렵게 너를 불러 내놓고
난 또 다시 아무말도 못하고
얼굴 봤으니 됐다 그만 들어가봐
돌려보내는
그건 난 아직 너를 사랑하니까
아무리 생각해봐도
내 마음이 제멋대로
널 그리워하니까
애써 흘려보내도
어느새 다 채워지니까"
142,이수영,이런 여자,"니가 미워 니가 싫어
다 귀찮아 이젠
사랑한다는 말 더는 못하겠어
미안한데 부탁인데 우리 헤어지자
날 행복하게 해주는 사람 있어
우연히라도 우연히라도
마주친다 해도
모르는 사람처럼
그냥 스쳐 지나가줘
나는 이런 여자야
참 못된 여자야
차라리 날 욕해 미워해
왜 붙잡으려 해
난 이런 니가 이래서 니가
미워 정말 더 싫어
끝까지 날 울려서

우연히라도 우연히라도
내 생각이 나도
널 떠나던 나처럼
깨끗히 날 지워줘
나는 이런 여자야
참 못된 여자야
차라리 날 욕해 미워해
왜 붙잡으려 해
난 이런 니가 이래서 니가
미워 정말 더 싫어
얼마나 더 독하게 해야하니
나 같은게 왜 좋아
지겹지도 않아
투정에 고집에 이렇게
널 버리려 하잖아
미안해 내 맘 다칠까봐
돌아서 울던 널
이토록 아프게 해서
니 가슴을 뜯은 죄
그 벌 다 받을게
어쩌면 죽어도 죽어도
못 갚겠지만 미안해"
143,박효신,Only U,"아무리 봐도 baby
넌 너무 멋져 지금껏
만나본 적 없어
but yeah it’s only you
내일이 빨리 오지 않길 바래
너와 나 단둘이 함께
영원히 오늘을
tell me baby
Up and down up and down baby
baby Up and down
Oh 단 한 사람 너 하나 뿐야
Yeah It’s Only U
난 다 줄게 내 전부
이대로 꼭 너를 안아 들고서
지금처럼
말할게 꼭 한 번씩만 할게
너를 사랑해 Girl
No matter what you do yeah you know
팔베갤 해줘 볼까 아니면 안겨볼까
조금은 이른 걸까 불을 끈다면 Baby
보이지 않는 옷으로
살며시 갈아입고서
We’ll be in the rain the rain
of love girl
Up and down up and down
baby baby Up and down
난 너 하나만 바라볼 사람
Yeah It’s Only U
난 다 줄게 내 전부 이대로
꼭 너를 안아 들고서 지금처럼
말할게 꼭 한 번씩만 할게
너를 사랑해 Girl
No matter what you do yeah you know
하나가 되었어 우리의 모습이
다시 너를 끌어안고서 속삭여 약속해
Yeah it’s only you
난 다 줄게 내 전부
이대로 꼭 너를 안아 들고서
지금처럼
말할게 꼭 한 번씩만 할게
너를 사랑해 Girl
No matter what you do
너무 힘들 땐 너는 내게 기대
절대 너를 쉽게 대하지 않아
지금처럼
잘할게 yeah 내가 더 잘할게
너만 사랑해 Girl
No matter what you do yeah you know"
144,한동근,기념일,"어느덧 시간이 흘러서
사진 속 우리 모습들이
이제는 한 장의 기억이
그리운 날들이 되어 있네
그동안 정말 많은 일들을
너와 함께 할 수 있어서
언제나 곁에 있어 줘서
내 힘이 돼줘서 고마워
솔직히 가끔씩 네 기분이 뭔지
왜 갑자기 무섭게
화내는지 모르겠지만
그래도 너 그럴 때면
어떻게 해야 하는지는 알잖아
앞으로 우리 화도 줄이고
전보다 더 뜨겁게 지내자
남은 날 후회 되지 않도록
행복하도록 웃자 사랑해
술 되면 사라지는 그 버릇
이제 곧 나을 거라 믿을게
네 마음은 내 들판이니까
내 세상이니까 기억해
나보다 나은 사람 많이 봤겠지
네 주변에 꼬이는
남자분들 봐왔었지만
장담할게 나만큼 널
꽉 안아줄 놈은 없을걸
앞으로 여기저기 다니며
사진도 전보다 많이 찍자
남은 날 후회 되지 않도록
행복하도록 Love You 사랑해
앞으로 뭐가 어찌 될는지
아직은 다 알 수 없지만
우리 딱 지금 이대로만
지지고 볶아도 사랑만 하도록
또 아픈 만큼 더 안아줄게
내가 널 위해 뭐든지 돼 줄게
혼자 가는 쓸쓸한 이 세상
어둡지 않도록 곁에 있을게
곁에 있을게
오늘을 축하해"
145,"레이나 (Raina), 송유빈",LOVE IS DANGER,"늘 달콤한 네 눈빛
늘 달콤한 네 말투
날 사랑한다 말해줬으면
늘 상큼한 네 미소
늘 상큼한 네 향기
에 빠져서 나 정신못차려
woo every day
woo every night
널 바라볼때
사랑에 빠져
나도 모르게
woo every day
woo every night
널 바라보면
심장이 쿵쿵대
나도 모르게 또
love is danger
love love love
넌 조금 두렵겠지만
love love love
날 사랑한다 말해준다면
내가 더 다가갈게
그자리에 계속 서 있어줘
always love you
love love love
널 사랑한다 말해줄게
love love love
우리 계속 사랑하면
널 바라보는 내가 언제나 언제나
항상 사랑한다고 해줄게
woo every day
woo every night
늘 보고 싶어
항상 내 곁에
함께 해줄래
woo every day
woo every night
널 마주하면
심장이 쿵쿵대
나도 모르게 또
love is danger
love love love
넌 조금 두렵겠지만
love love love
날 사랑한다 말해준다면
내가 더 다가갈게
그자리에 계속 서 있어줘
always love you
love love love
널 사랑한다 말해줄게
love love love
우리 계속 사랑하면
널 바라보는 내가 언제나 언제나
항상 사랑한다고 해줄게
You you never believe in love
받은 상처들이 많아서
하지만 내가 지켜줄게
You you never believe in love
내가 행복하게 해줄게
love love love
love love love
날 사랑한다 말해줄래
love love love
우리 계속 사랑하면
널 바라보는 내가
이렇게 이렇게 항상 사랑한다고 해줄게"
146,정창룡,그 애 이름 (Feat. 이지용),"눈 내리던 그 날에
너와 내가 만났던
그때가 갑자기 떠올라서
오늘따라 유난히
차가운 바람이 불어와
네 생각에 너무 힘들다
참 많이 지났는데 잊혀지지가 않아
그 애 이름만 들어도 또 눈물이 흘러
아무리 너를 잊으려 해도 내
인생에서 지워낼 수 없는 그 애 이름
가끔 잊혀지다가도 문득 생각이
나는 보기만 해도 울컥해지는 이름
그 애 이름이 그래
널 잊어야 하는데 잊혀지지가 않아
그 애 이름만 들어도
그리움만 흘러내려
아무리 너를 잊으려 해도
내 인생에서 지워낼 수 없는
그 애 이름
가끔 잊혀지다가도
문득 생각이 나는
보기만 해도 울컥해지는 이름
그 애 이름이 그래
너무나 사랑했던 그 사람
나를 떠나버린 그 사람
너무 미운데 정말 싫은데
잊혀지지가 않아
내 인생에서 지워낼 수 없는
그 애 이름
가끔 잊혀지다가도
문득 생각이 나는
보기만 해도 울컥해지는 이름
내가 널 많이 사랑하긴 했나 봐
이 순간에도 네가 너무
많이 보고 싶어
가끔 네 생각이
나도 혼자 추억해볼게
보기만 해도
울컥해지는 이름
그 애 이름이 그래"
147,허각,죽고 싶단 말 밖에 (2020 Ver.),"이렇게 너를 난 떠올리곤 해
길었던 순간들도
기억해 오늘도 너의 뒷모습을
잠시라도 볼 수 있다면
죽고 싶단 말 밖에 난 할 수가 없어
너 없는 삶은 견딜 수 없어
다시 돌아오기만을 기다려
이제 너는 없지만
제발 너무 보고 싶어 널 사랑해
미련한 나야 널 못 버려
미칠 듯 숨이 막혀
밤새도록 널 밀어냈지만
아직도
죽고 싶단 말 밖에 난 할 수가 없어
너 없는 삶은 견딜 수 없어
다시 돌아오기만을 기다려
이제 너는 없지만
제발 너무 보고 싶어
죽을 만큼 널 보고 싶다
하늘이 널 허락한다면
죽어도 난 못 떠나 널 버리곤 못 가
Oh no no 나 따위가 뭐길래
죽어도 떠날 수 없게 사랑해
나를 두고 가지 마
제발 제발 제발 널 사랑해"
148,디오 (D.O.),Si Fueras Mía,"Cada día amaneces en mis brazos
Te despierto con besitos de amor
Qué bueno lo tenemos tú y yo
Y te canto las canciones que te gustan
Cada letra que yo escribo es para ti
Pero yo solo te conozco en mis sueños mi amor

Si solamente fueras mía
Los lugares que te llevaría
Para verte feliz y verte sonreír
No hay nada que no haría
Te daría todo el mundo en un segundo
Si solo fueras mía

No quiero despertarme de este sueño
Eres tú la razón de mi existir
En tus ojos me ahogo y no hay salvación

Si solamente fueras mía
Los lugares que te llevaría
Para verte feliz y verte sonreír
No hay nada que no haría
Te daría todo el mundo en un segundo
Si solo fueras mía

Si solo fueras mía

Si solamente fueras mía
Los lugares que te llevaría
Para verte feliz y verte sonreír
No hay nada que no haría
Te daría todo el mundo en un segundo
Si solo fueras mía

Los lugares que te llevaría
Para verte feliz y verte sonreír
No hay nada que no haría
Te daría todo el mundo en un segundo
Si solo fueras mía"
149,안녕하신가영,beautiful inside,"내 눈 가득 담긴 너
맘이 따스해 마치 봄처럼
날 보며 건네는 네 미소
너무 포근해 사랑인 것처럼
매일이 꿈만 같아
깨지 않았으면 해
시간이 부족해
할 얘기가 많은데
이런 나 안심할 수 있게
말해줘 내게 I love you
your love
부드럽게 날 부르는 입술에
머리칼을 넘겨준 네 손 끝에
어디에도 묻어있어 네 맘이 love
Yeah It is love
'Cause I love you this is love
네 눈 가득 담긴 날
네 맘에 담아줘 매일 널 느끼게 yeah
귓가에 맴도는 목소리
자꾸 불러줘 매일 설레이게
매일이 꿈만 같아
깨지 않았으면 해
시간이 부족해
할 얘기가 많은데
이런 나 안심할 수 있게
말해줘 내게 I love you
your love
부드럽게 날 부르는 입술에
머리칼을 넘겨준 네 손 끝에
어디에도 묻어있어 네 맘이 love
Yeah It is love
시간이 흘러
다 변한대도
내 맘 그대로야
지금처럼
너만 곁에 있어준다면
your love
부드럽게 날 부르는 입술에
머리칼을 넘겨준 네 손 끝에
어디에도 묻어있어 네 맘이 love
Yeah It is love
'Cause I love you this is love"
150,더 크로스,당신을 위하여,"마음을 모아서 당신의 귓가에
다가가 말하고 싶어
그대 기다리며 오래 간직했던
나의 속삭임을 들어봐요

마음 으로도 눈빛 으로도
전할 수 없었던 말

세상 끝나는 날 그대 곁에
내가 있단 약속의 말
영원이란 말과 나를 걸어
나의 끝날 까지

그대 뒤엔 그대가 모르는
나의 마음이 있기에
그대 지나치는 짧은 순간마저
나는 그댈 위해 걷고 있죠

마음으로도 눈빛으로도
전할 수 없었을 뿐

작은 어깨위에 손을 얹어
그대를 감싸안으며
그대 안에서 머물고싶어
나의 끝날 까지

Memory Our one Memory
That You. You Are Not Alone.

세상 끝나는 날 그대 곁에
내가 있단 약속의 말
영원이란 말과 나를 걸어
나의 끝날 까지 당신을 위하여 -"
151,차지연,어떻게 사랑이 그래요 (여전사 캣츠걸),"사랑이 잠시 쉬어간대요
나를 허락한 고마움
갚지도 못했는데
은혜를 잊고 살아
미안한 마음뿐인데
마지막 사랑일거라
확인하며 또 확신했는데
욕심이었나 봐요
나는 그댈 갖기에도
놓아주기에도 모자라요
우린 어떻게든 무엇이 되어 있건
다시 만나 사랑해야 해요
그 때까지 다른 이를
사랑하지 마요
어떻게 사랑이 그래요
우린 어떻게든 무엇이 되어 있건
다시 만나 사랑해야 해요
그 때까지 다른 이를
사랑하지 마요
안 돼요 안 돼요
그대는 나에게
끝없는 이야기
간절한 그리움
행복한 거짓말
은밀한 그 약속
그 약속을 지켜줄 내 사랑
너만을 사랑해
너만을 기억해
너만이 필요해
그게 너란 말야
너만의 나이길
우리만의 약속
그 약속을 지켜줄 내 사랑
너만의 나이길
우리만의 약속
그 약속을 지켜줄 내 사랑"
152,디에이드 (The Ade),닮은거래요,"그대를 첨 만났던 봄날이 왔죠
내 맘도 봄을 맞죠
바람이 불어오는 그 창가에 앉아
서로를 마주하죠
스르르 내리는 꽃비처럼
내겐 그대가 봄인가봐요
사랑은 손잡고서 걸어가는
봄 봄을 닮은 거래요
따듯한 햇살 가벼운 공기
다른 연인들의 모습이
보이지 않아요
내 손 꼭 잡아주는 그대만 보여요
사랑은 눈 감으면 느껴지는
봄 봄을 닮은 거래요
스쳐간 입술 짜릿한 떨림
믿겨지지 않아요 이 순간들이
우릴 처음 설레게 한 날 이 봄날을
가끔씩 혼자라고 느껴질 때엔
사랑이 필요한 거래요
그대의 두근두근 입맞춤에
맘이 내 맘이 떨려오네요
사랑은 언제나 가슴 떨리는
봄 봄을 닮은 거래요
따듯한 햇살 가벼운 공기
꽃잎 흩날리는 이 길을 함께 걸어요
내 손 꼭 잡아주는 그대와 걸어요
사랑은 눈 감으면 느껴지는
봄 봄을 닮은 거래요
스쳐간 입술 짜릿한 떨림
믿겨지지 않아요 이 순간들이
우릴 처음 설레게 한 날 봄날을
우린 또 이 계절과 함께 걸어나가요
그댄 나에게 항상 봄이
되어줄 수 있다 해줘요
내 하루는 온통 그대로 설레이니까
사랑은 손잡고서 걸어가는
봄 봄을 닮은 거래요
따듯한 햇살 가벼운 공기
다른 연인들의 모습이
보이지 않아요
내 손 꼭 잡아주는 그대만 보여요
사랑은 눈 감으면 느껴지는
봄 봄을 닮은 거래요
스쳐간 입술 짜릿한 떨림
믿겨지지 않아요 이 순간들이
우릴 처음 설레게 한 날 이 봄날을
그대를 첨 만났던 봄날이 왔죠"
