,가수,제목,가사
66,염승운,지금처럼만,"힘이 들면 허튼 웃음 속에
내 맘 보이지 않게 감추고
두려움이란 큰 벽 앞에서
때론 눈물도 흘려
내가 가는 이 길의 끝이
지금은 보이지 않아도
이겨갈거야 힘을 낼거야
내 꿈 이룰 때까지
거친 바람 속에 더 단단해 지는 나야
고단한 현실에 상처받지 않아
난 할 수 있어
지금까지 잘했어
지금처럼만
지금까지 해냈어
힘을 낼꺼야
내가 가는 이 길이 맞는지
지금은 알 수가 없지만
이겨갈거야 힘을 낼거야
내 꿈 이룰 때까지
거친 바람 속에 더 단단해지는 나야
고단한 현실에 상처받지 않아
난 할 수 있어
포기하지 않을거야
이런 시련은 익숙한 것일 뿐
내가 선택한 길 후회 없도록
멋진 그날을 꿈꿔
거친 바람 속에 더 단단해 지는 나야
고단한 현실에 상처받지 않아
난 할 수 있어
지금까지 잘했어
지금처럼만
지금까지 해냈어
힘을 낼거야"
67,포맨 (4MEN),미친듯해,"오늘도 술에 취해 있겠죠
서툰 내 담배가 익숙해져
네 향기가 네 냄새가
이젠 기억나지 않아
조금 더 잊으면 나 괜찮아 지면
다시 시작 할 수 있나요
미친듯해 네 냄새가
기억조차 난 나지 않지만
이젠
지울 수 없어요 널
조금 더 잊으면 나 괜찮아 지면
다시 시작 할 수 있나요
미친듯해 네 냄새가
기억조차 난 나지 않지만
이젠
지울 수 없어요 너 널
내옆에 흔적이 남은 내 사랑이
어떻게 없어지나요
미친듯해 네 냄새가
기억조차 난 나지 않지만
이젠
이젠"
68,이진아,냠냠냠,"맛있어서 아껴두었던
너의 달콤한 기억들
이제 더 이상 머릿속 냉장고에
담아두면 안돼
아직까지 숨겨두었던
너의 무관심한 그 표정들
이제 더 이상 괴롭지 않은
하나하나의 기억
냠냠냠냠냠
너의 기억을 다 먹어 버릴 거야
냠냠냠냠냠
너의 미소를 다 먹어 버릴 거야
냠냠냠냠냠
우리 어제를 다 먹어 버릴 거야
냠냠냠냠냠
우리 사랑을 다 먹어 버릴 거야
이 세상에서 전부였던
너의 미소를 잊을 수 있을 거 같아
이제는 너의 목소리향기 조차
아무 의미가 없는걸
냠냠냠냠냠
너의 기억을 다 먹어 버릴 거야
냠냠냠냠냠
너의 미소를 다 먹어 버릴 거야
냠냠냠냠냠
우리 어제를 다 먹어 버릴 거야
냠냠냠냠냠
우리 사랑을 다 먹어 버릴 거야
아름다운 영원 할 줄 알았던
그 소중했던 모든 기억들
냠냠냠냠냠
너의 기억을 다 먹어 버릴 거야
냠냠냠냠냠
너의 미소를 다 먹어 버릴 거야
냠냠냠냠냠
우리 어제를 다 먹어 버릴 거야
냠냠냠냠냠
우리 사랑을 다 먹어 버릴 거야
너의 기억을 다 먹어 버릴 거야"
69,거미,구르미 그린 달빛,"말하지 않아도 난 알아요
그대 안에 오직 한사람
바로 나란걸
떨리는 내 맘을 들킬까봐
숨조차 크게 쉬지 못한
그런 나였죠
겁이 많아 숨기만 했지만
내 사랑을 그대가 부르면
용기 내 볼게요
얼어있던 꽃잎에 그대를 담아서
불어오는 바람에
그대 내게 오는 날
나를 스쳐 지나치지 않도록
그대만 보며 살아요
아무도 모르게 키워왔죠
혹시 그대가 눈치챌까
내 맘을 졸이고
겁이 많아 숨기만 했지만
내 사랑을 그대가 부르면
용기 내 볼게요
얼어있던 꽃잎에 그대를 담아서
불어오는 바람에
그대 내게 오는 날
나를 스쳐 지나치지 않도록
기도 할게요
더 이상 망설이지 않을게요
그대라면 어디든 난 괜찮아요
하찮은 나를 믿어준 사람
그대 곁에서 이 사랑을
지킬게요
내 사랑이 그대를 부르면
용기 내 줄래요
얼어있던 꽃잎에 그대를 담아서
불어오는 바람에
그대 내게 오는 날
나를 스쳐 지나치지 않도록
그대만 보며 살아요"
70,이다희,Tv에서 보는 그대 모습은,"Tv에서 보는 그대 모습은
너무너무 예뻐요
정말로 보면 더욱 그렇죠
세상에 이런 말 있지
사랑하면은 눈이 먼다고
그래 난 눈이 멀어 헤매는
그런 사람과 같아
내 주위 다들 얘기해
그만두라고 포기하라고
그래 난 체념해야겠지만
내 맘 어쩔 수 없어
Tv에서 보는 그대 모습은
너무너무 예뻐요
정말로 보면 더욱 그렇죠
아무 말도 못 하고
혼자 끙끙대는 바보 같은 나의
이 맘 알아줘요
어제도 술을 마셨지
모두 헛된 꿈 잊어보려고
하지만 그댄 나의 맘속에 천사
천사와 같아
Tv에서 보는 그대 모습은
너무너무 예뻐요
정말로 보면 더욱 그렇죠
아무 말도 못 하고
혼자 끙끙대는 바보 같은 나의
이 맘 알아줘요
아무거나 잘 입는 그대의 모습도
화장기 전혀 없는 얼굴도
남자아이같이 웃음 짓던 표정도
모두 다 내겐 겁이 나는데
Tv에서 보는 그대 모습은
너무너무 예뻐요
정말로 보면 더욱 그렇죠
아무 말도 못 하고
혼자 끙끙대는 바보 같은 나의
이 맘 알아줘요"
71,임창정,젊은 날 그 사람,"그댄 내게 다른 사람 미소가 참 좋은 사람
스쳤을 뿐인 걸 그 향기에 빠져 잠 못 들던 밤
그 사람이 어느 날 내게 나타난 이율 알고
간절히 눈을 감아 기도했던 그날의 설렘
우린 좋아했어 젊은 날을 숨이 막히게 사랑했어
너무나 눈부시게 가슴 벅차도록 가득 찼던 그 사랑
미워할 수 없는 사람 내게 너무 다른 사람
아무 때고 그댈 떠올리기 위해 먹먹했던 밤
그 사람이 어느 날 나를 떠나간 이율 알고
간절히 두 눈 감고 기도했어 돌아오기를
그댄 남이 됐어 젊은 날의 우리들마저 잊었을까
아무리 지우려 해도 가슴 벅차도록 떠오르는 추억을
며칠 전 그댄 우리가 만났던 그 길을 걸었나요
그날 그 향기에 그대였음을 느낄 수 있어 우린 다시 만날까
우린 좋아했어 젊은 날을 숨이 막히게 사랑했어
너무나 눈부시게 가슴 벅차도록 가득 찼던 사랑
그댄 남이 됐어 젊은 날의 우리들마저 잊었을까
아무리 지우려 해도 가슴 벅차도록 떠오르는 추억을
(우린 좋았어 그 젋었던 날들 숨이 막히게 사랑했었던 날들 너무나 벅차도록)
가득 찼던 그 사랑"
72,신승훈,지킬 수 없는 약속,"용서해 주겠니 너와의 약속
지킬수가 없어
니 모든걸 사랑하겠다는
지난날의 약속
니가 사랑하는 그 사람까진
사랑할순 없어
내가 먼저 이별을 말하고
너를 떠난다
생각나니 지난 우리의 사랑
지워버리기엔 너무 아름다웠잖아
너무 쉽게 날 잊어버리지는마
또 다른사랑에 행복하겠지만
한때는 너의전부였던 날 위해
사랑해 그래 떠나가라 너
없는 동안 내 모습
어떻게 되든지 상관없이
넌 살아 가겠지만
언젠가 돌아올 것 같은 널 위해
다른 사랑도 못하는
바보가 되버린 내 모습 잊지
않기를 바래
생각나니 지난 우리의 사랑
지워버리기엔 너무 아름다웠잖아
너무 쉽게 날 잊어버리지는마
또 다른사랑에 행복하겠지만
한때는 너의전부였던 날 위해
사랑해 그래 떠나가라 너
없는 동안 내 모습
어떻게 되든지 상관없이
넌 살아 가겠지만
언젠가 돌아올 것 같은 널 위해
다른 사랑도 못하는
바보가 되버린 내 모습 잊지
않기를 바래"
73,최성원,이별이란 없는거야 (응답하라 1988 삽입곡),"이별이란 생각으로
울지마
그건 너의
작은 착각일뿐이야
가면 어딜가니
좁은 이 하늘아래
한동안 둘이 서로
멀리 있는 걸 텐데
웃으며 나를 보내줘
언젠가 만나겠지
새로운 모습으로
이별이란 말은 없는거야
이 좁은 하늘 아래
안녕이란 말은 없는거야
이 세상 떠나기 전에
안녕이란 말 때문에
울지마
그건 너의
작은 착각일 뿐야
가면 어딜가니
좁은 이 마음속에
언제나 별빛처럼
너는 반짝일텐데
웃으며 나를 보내줘
언젠가 만나겠지
새로운 마음으로
이별이란 말은 없는거야
이 좁은 하늘아래
안녕이란 말은 없는거야
이 세상 떠나기 전에
이별이란 말은 없는거야
이 좁은 하늘아래
안녕이란 말은 없는거야
이 세상 떠나기 전에"
74,성시경,더 아름다워져,"지금 이 순간
간절히
내가 바라는 한 가지
여느 때처럼 전화기너머
니 목소릴 들으며
보고파 얘기하는 일
거짓말처럼
그렇게 돌아가고픈 한 순간
조용히 너의 무릎을 베고
바라보던 하늘과
때 마침 불어주던 바람
사랑이란 게 어쩌면
둘이란 게 어쩌면
스쳐가는 짧은 봄날 같아서
잡아보려 할수록
점점 멀어지나봐
추억이란 자고 나면
하루만큼 더 아름다워져

잊는다는 게 어쩌면
지운다는 게 어쩌면
처음부터 내겐 힘든 일이라
손사래 쳐보지만
시간은 자꾸 날 타일러
사랑이란 게 어쩌면
둘이라는 게 어쩌면
스쳐가는 짧은 봄날 같아서
잡아보려 할수록
점점 멀어지나봐
기억은 늘 쓸데없이 분명해져
다시 니 눈을 보면서
사랑해 가볍게
말할 수 있게 된다면
어떤 사람을 만나고
어떤 노래를 듣고
또 가끔은
날 생각하기는 하는지
어느새 또 세상은
너 하나로 물들어
추억이란 자고 나면
하루만큼
더 아름다워져"
75,세 개의 시선,247 (Feat. 아이유),"전원이 꺼져 있어
음성 사서함으로 넘어가오며
통화료가 부과 되옵니다
twenty four seven
evryday i ring for you oh
to me a heaven
evrynight dream of you oh
twenty four seven
evryday i ring for you oh
to real present
just can let's you go
스물네시간 하고 또 일곱날을
아무 대책도 없이 난 이러고 있어
아주 사소한 말다툼에 나도 모르게
헤어지자고 말해 버린거야
열한 자리 번호에 내 운명을 걸었어
제발 받아줘
twenty four seven
evryday i ring for you oh
to me a heaven
evrynight dream of you oh
twenty four seven
evryday i ring for you oh
to real present
just can let's you go
자존심으론 누구 못지 않은널
돌이키는게 쉽지 않은걸 알아
너를 그렇게 보내는게 아니었는데
다시 한번만 내게 기회를 줘
열한 자리 번호에 내 운명을 걸었어
제발 받아줘
twenty four seven
evryday i ring for you oh
to me a heaven
evrynight dream of you oh
twenty four seven
evryday i ring for you oh
to real present
just can let's you go
너를 사랑해

너여야만 해

twenty four seven
evryday i ring for you
evryday evrynight
to me a heaven
evrynight dream of you
evrynight dream of you
twenty four seven
evryday i ring for you
evryday evrynigh
to real present
just can let's you go
twenty four seven
evryday i ring for you
iu
to me a heaven
to me a heaven
evrynight dream of you
evryday evrynight
twenty four seven
evryday i ring for you
evryday evrynight
to real present
just can let's you go"
76,서인국,아름다운 이별,"눈물이 흘러
이별인걸 알았어
힘없이 돌아서던
너의 뒷모습을 바라보며
나만큼 너도
슬프다는걸 알아
하지만 견뎌야해
추억이 아름답도록
그 짧았던 만남도 슬픈
우리의 사랑도
이젠 눈물로 지워야할
상처뿐인데
내맘 깊은곳엔 언제나
너를 남겨둘꺼야
슬픈 사랑은 너하나로
내겐 충분하니까
하지만 시간은 추억속에
너를 잊으라며
모두 지워가지만
한동안 난
가끔 울것만 같아

긴 이별은 나에게
널 잊으라 하지만
슬픈 사랑은 눈물속에
널 보고있어
내맘 깊은곳엔 언제나
너를 남겨둘거야
슬픈 사랑은 너 하나로
내겐 충분하니까
하지만 시간은 추억속에
너를 잊으라며
모두 지워가지만

한동안 난
가끔 울것만 같아"
77,"강민희, 칸토",누나라고 불러,"어쩜 멍하니 있는 모습도
그리 예쁘니
뭘 먹고 자랐길래
뒤태도 멋지니
걸어가는 여자들
아니 남자들까지도
잠깐 멈춰서 뒤돌아 봐
행동만 봐도
사랑받고 자란 티가 나
넌 말을 예쁘게 해
예쁨받을 줄 알아
아는 형들 그래 누나들도
널 보면 다 웃는 얼굴
옷도 잘 입어 자세도 늘 바르고
인사도 잘해
주변 사람들도 다 널 찾아
부족한 게 뭐니
너 정말 사람 맞니
날개를 어디다 감춰둔 거야
눈치챘겠지만 내 마음은 이래
하지만 묻어둬야 해
잘해주지 마라
넌 너무 치명적이야
이 정도에서 얘기할게 잘 들어
누나라고 불러
왜 자꾸 이름을 넌 불러
얌전히 누나라고 불러
왜 자꾸 발을 맞춰 걸어
우린 이럼 안돼
Boy you're so stupid
제발 떼 좀 쓰지 말고
우리 편하게 지내자 yeah
좋은 꿈꾸고 일어나면 연락해
알았다고 대답하는 나를 발견해
이건 뭔가
연인들이 하는 대화잖아
이럼 안되는데
나도 잘 몰라
내 속마음이 어떤지
하지만 밀어내야 해
내 가슴 안에
너 자리 잡으면 우린 더 힘들어져
이 정도에서 얘기할게 잘 들어
누나라고 불러
왜 자꾸 이름을 넌 불러
얌전히 누나라고 불러
왜 자꾸 발을 맞춰 걸어
우린 이럼 안돼
Boy you're so stupid
제발 떼 좀 쓰지 말고
우리 편하게 지내자 yeah
발을 맞춰 걷는게
뭐 어때 정 그게
싫다면 뒤에서 걸을게
속도는 맞춰
I got you're back
전에 밤에 만났던
그 남자가 누군지
무척 화가 났지만
홍어처럼 삭혀
나한텐 고민 상담이나 하지
내가 보는 건 넌데
누난 페북을 업데이트
뭔 말만 하면 미쳤대
내 첫 싱글이 이건데
난 싫다고 편한 관계
그 전화 받지 말고 나랑 얘기해
그리고 이름이 싫으면
여보 자기 이런 건 어때
누나라고 불러
왜 자꾸 이름을 넌 불러
얌전히 누나라고 불러
왜 자꾸 발을 맞춰 걸어
우린 이럼 안돼
Boy you're so stupid
제발 떼 좀 쓰지 말고
우리 편하게 지내자 yeah"
78,"육성재 (비투비), 승희 (CLC)",궁금해,"정말 궁금해
네 마음속엔 누가 있는지
그 예쁜 두눈에 난 어떻게 보이니
정말 궁금해
네 머릿속엔 누가 있는지
살짝 마주친 날
짧은 눈인사에도 두근대
혹시 내게 말 건넬까
매일 매일 준비해두는 얘기
바보처럼 보여도
감출 수 없는 기분
그래 우리 좋아한다고 말할까
네 생각도 나와 같진 않을까
매일 해가 뜰 때 까지 설레는
마음이 진정 안돼
이제 우리 솔직하게 다 말할까
네 생각도 나와 같다면 오오
오늘 기다리고 있어
널 마주치기를 너를
정말 궁금해
네 머릿속엔 누가 있는지
살짝 마주친 날
짧은 눈인사에도 두근대
혹시 내게 말 건넬까
매일 매일 준비해두는 얘기
바보처럼 보여도
감출 수 없는 기분
그래 우리 좋아한다고 말할까
네 생각도 나와 같진 않을까
매일 해가 뜰 때 까지 설레는
마음이 진정 안돼
이제 우리 솔직하게 다 말할까
네 생각도 나와 같다면 오오
오늘 기다리고 있어
널 마주치기를 너를
하루종일 간지럽게
자꾸 떠올라요
다시 만나면 또 다시만나면
이렇게 말할래
그래 우리 좋아한다고 말할까
네 생각도 나와 같을까
매일 해가 뜰 때 까지 설레는
마음이 진정 안돼
이제 우리 솔직하게 다 말할까
네 생각도 나와 같다면 오오
오늘 기다리고 있어
널 마주치기를 너를
그대를"
