,가수,제목,가사
20,미앤유 (me and you),만약에 우리가 다시 만난다 해도 (With 나기철),"알아 우리 언젠가는 끝날
인연이었다는 걸
네가 없는 시간 동안
많이 생각해봤어
억지로 붙잡는다 해도
우린 같은 결말이지 않을까
나도 이제 조금씩 정리를 해보려 해
계절을 타고 흘러갔던
많은 우리 추억들이
내겐 너무 버거워 참 많기도 해
언제쯤 다 털어낼 수 있을까
만약에 우리가 다시 만난다 해도
똑같은 이별에 다시 아파할 거야
버거운 시간이겠지만
너를 보내는 일이
그래도 해보려 해 너를 놓아주는 일
사실 네가 없는 나의 하루는
많이 어색해
스쳐 지나가는 모든 곳엔 네가 있더라
너를 지운다는 게 나는 많이 어려워
언제쯤 다 잊혀질 수 있을까
만약에 우리가 다시 만난다 해도
똑같은 이별에 다시 아파할 거야
버거운 시간이겠지만
너를 보내는 일이
그래도 해보려 해 너를 놓아주는 일
다른 사람들과는 다르다며
결국 똑같은 사랑과 이별로 끝이나
좋은 사람 만나 행복하라고 말하진
못하겠지만 잘 살았으면 해
길었던 우리의 연애를 마치고
이제는 추억과 함께 너를 잊고 싶어
버거운 시간이겠지만
너를 보내는 일이
그래도 해보려 해 너를 놓아주는 일"
21,심규선 (Lucia),석양산책,"온 세상이 금빛에 물들어가고
우리 둘이 말없이 걷고 있을 때
나 이해할 수 없는 감격들로
불현듯 슬픔이 저물었음을 아네
문이 열리자 사람들은 모두 떠났고
내 곁에는 오직 그대만 남았소
나 이해할 수 없는 방법들로
나를 수도 없이 다시 일으키며
사랑스러운 나의 그대를 위해서
내가 무슨 일이라도
할 것을 알고 있나요
아무 말도 없을 때 더 많은 말을
나눌 수도 있음을 알게 해 주었소
공중그네 같았던 나의 인생은
매달린 채 붙잡을 손이 없었소
누군가 날 허공에 던졌을 때
그대 날 붙잡고 내 삶을 안았네
사랑스러운 나의 그대를 위해서
내가 무슨 일이라도
할 것을 알고 있나요
아무 말도 없을 때 더 많은 말을
나눌 수도 있음을 알게 하였소
꾸민 데 없이 말간 그대의 얼굴에
문득 옅게 피어오르는 미소가 있소
그 순간을 지키기 위해서라면
난 뭐든지 무엇이든
그 무슨 일이라도 다 하겠소"
22,2LSON,Marlboro (Feat. 범키),"그런 하루가 지나고
어두워진 밤이면
매일같이 기도했어
Please tell me
what can i do
계절이 바뀐 오늘도
느껴지는 나의 온도는
함께였던 그때처럼
그 길에서 그대로 있어
Man Always Remember Love
Because Of Romance Over
가끔은 설레이던 그때가
새벽별처럼 나를 내 맘을
빛내죠
유난히 추운 오늘 밤은
네가 없는 내일은
의미 없는 약속들로
내 하루는 바쁘기만 하죠
Man Always Remember Love
Because Of Romance Over
널 보낸 내 마음이 널 보낸
바보 같은 나 너를 사랑한
나
Man Always Remember Love
Because Of Romance Over
가끔은 설레이던 그때가
새벽별처럼 나를 내 맘을
빛내죠"
23,"거미, 규현 (KYUHYUN)",우연히 그대,"가만히 같은걸 바라보다가
고갤 들어서 눈 마주친 너
이제 막 시작된 운명이
될건지 우연일지
다른 길을 걷다 멈춰선 두 사람
부르면 너는 내 사람이 될까
아니면 그저 대답을 할까
왠지 너를 충분히
알 것만 같은건 착각일까
같은 쉼표에서 멈춰선 두 사람
조금만 더 걸어봐요
우연히 나의 그대
우린 이미 같은 걸 보며
같은 꿈을 꿨죠
조심스레 둘러봐요
우연히 아름다운
이 풍경과 시간들 속에
또 어떤 의미가 있는건지
서로의 어제를 알 순 없지만
우리 내일을 만들 순 있어
하나씩 꺼내본 이야긴
얼마나 닮았을까
부드럽게 서롤 이을 수 있을까
어쩌면 우리만 늦었던걸 뿐
모든 것이 우릴 기다린거야
망설임은 바라는
마음의 또다른 이름인걸
애써 달리 보려 늦추지 말아요
조금만 더 걸어봐요
우연히 나의 그대
우린 이미 같은 걸 보며
같은 꿈을 꿨죠
조심스레 둘러봐요
우연히 아름다운
이 풍경과 시간들 속에
또 어떤 의미가 있는건지
우릴 위해
우릴 위해
이렇게 준비돼 있던 사랑을"
24,케이시 (Kassy),마중,"참 신기한 일이 자주 생겨요
분명 그대는 이 자리에 없는데
그대 발걸음과 목소리
난 들리고 또 들리죠
너무 그리워해서 일까요
나의 마음이 그대를 따라가네요
나의 마음이 그대만 바라보네요
먼 길 돌아 지나쳐간 바람이
혹시 마중 나온 그대였을까
망설이다가 멈춰요
참 이상한 일이 자꾸 생겨요
분명 생각만 난 했었을 뿐인데
그대 환하게 웃는 얼굴
난 보이고 또 보이죠
닮은 사람이 많은 걸까요
나의 마음이 그대를 따라가네요
나의 마음이 그대만 바라보네요
먼 길 돌아 지나쳐간 바람이
혹시 마중 나온 그대였을까
망설이다가 멈춰요
나 우두커니 혼자
그대를 기다리고 있는데
그대 마음이 나에게 다가 온다면
그대 마음이 내 맘에 찾아온다면
눈감고도 지나칠 수 없도록
그대 오는 길에 서 있을게요
달려 나가 꼭 안아 줄게요"
25,진민호,일주년,"오늘을 기억하니
아무런 날도 아니지만
너와 나에게는
힘겨웠던 하루
절대 후회할 일 없다고
잘 살겠다고
자신을 했던 나
그때 네가 그랬지
절대 행복하지 말라고
꼭 미안할 만큼
더 아파하라고
이제야 깨달았어
예뻤던 널 내 앞에 두고
난 무슨 짓을 했던 걸까
일 년이 지나도
난 널 잊지 못해
다른 사랑을 해봐도
안 되는 건 안 되잖아
네가 떠난 그날에
아직 멈춰있나 봐 난
네가 많이 울던 일 년 전
오늘을 기억하니
얼마 전 네 생일날
선물 하나 줄 수가 없던
남보다 더 못한
내가 너무 미워
뒤늦은 눈물이 나
사랑했던 널 앞에 두고
난 무슨 짓을 했던 걸까
일 년이 지나도
난 널 잊지 못해
다른 사랑을 해봐도
안 되는 건 안 되잖아
네가 떠난 그날에
아직 멈춰있나 봐 난
네가 많이 울던 일 년 전
오늘을 기억하니
시간이 다 해결한다는 말
왜 반대로 더 아픈 건지
더 보고 싶은지 왜 난
넌 기억하지 마
꼭 행복해야 돼
우리 헤어진 오늘은
나만 아파할 테니까
다른 사랑 만나서
보란 듯이 잘 살아 넌
내게 미안할 필요 없어
오늘을 잊어도 돼"
26,12월,나를 사랑하지 않는 너에게,"두 눈 감으면 떠올라
또렷이도 생각나
날 떠나가던 너의 뒷모습이
이른 봄날에 찾아와
향기 가득 사라진
내 생에 가장 아름다웠었던 그 날을
넌 기억할까 네 앞에선
전부 서툴렀던 내 모습을
바라만 봐도
눈물이 흐를 만큼 행복했어
날 놓을까 봐
눈 뜨면 사라져버릴 꿈을 까봐
하루도 맘 편히 잠들지 못했던 나야
이해 안 되는 말들로
서두르듯 돌아선
너를 어떻게 잡을 수 있겠어
길을 잃겠지 너 하나
따라가던 나인데
혼자선 그 어떤 거리도 낯설 테니까
넌 기억할까 네 앞에선
전부 서툴렀던 내 모습을
바라만 봐도
눈물이 흐를 만큼 행복했어
날 놓을까 봐
눈 뜨면 사라져버릴 꿈일까봐
하루도 맘 편히 잠들지 못했던 나야
그렇게 바랬던
이별을 했으니
후련하게 잘 살아
난 힘들겠지만 너를 미워해 볼게
돌아간다면 처음으로
조금은 널 참을 수 있을까
스쳐 지나간 인연이라 하기엔
너무 아파
내 빛이었던 그대여
이것 하나만 알아주길
세상에 단 하나
사랑했던 사람 너야"
27,임도혁,어디에도 네가 보여,"텅 빈 방 안 밀려오는 기억에
허전한 마음 견디기 힘들어서
다시 또 집 밖을 나서 본다
억지로 널 볼 수 있게
한 걸음 두 걸음 발길마다
너의 흔적을 찾아
가는 길마다
우리 추억들로 가득 차올라
오늘따라 밝은 달빛 아래
이젠 혼자 이 밤 공기를 담아
너 그렇게도 좋아하던
밤 하늘 한 장 선명히 남기고
우리 함께 걷던 익숙한 거리 위에
한참을 멈춰 서서
네 모습 떠올리다
붙잡을 수 없어 운다
아직도 난 습관처럼
전하지 못 할 마음을 남기곤 해
혹시나 너 돌아올까
그 어딜 가도 이 모든 날을 간직해
오랜만에 밝은 달빛인데
잃어버린 그 밤 거리에 홀로 남아서
처음으로 돌아가
너와 나누던 이야길 되뇌어
우리 함께 걷던 시간 속에서
너를 웃음 짓게 한 모든 게
이제서야 하나 하나
또렷하게 생각이 나"
28,이지훈,Timeless,"내 시간은 조금 느리고
때론 멈춘 듯 고요하지만
너의 손을 잡고 있어
늘 함께 하는 건
내가 나를 놓지 않기 위해서
어둡던 내 세상을
밝게 비춰 주던 너
내 시간은 다시 흐르고
거친 파도 같은 나라도
깊은 상처뿐인 못난 나라도
너를 너를 사랑해도 되겠니
세상이 버린 나라도
시계 속에 작은 바늘처럼
넌 천천히 내게 와도 돼
기다림은 너를 빛나게 만들어
넌 나에게 별이 되었어
어둡던 내 세상을
밝게 비춰 주던 너
내 시간은 다시 흐르고
거친 파도 같은 나라도
깊은 상처뿐인 못난 나라도
너를 너를 사랑해도 되겠니
세상이 버린 나라도
단 하나만 약속해
그 어떤 시련이 와도
네 손을 놓지 않을게
아름다운 빛을 잃은 너라도
처음을 잊은 너라도
너를 너를 사랑할 수 있어
모든 게 변한 너라도
기억할게 아름다운 너를
지금 이 순간 빛나는 너를"
29,ColdoK,닮아,"니가 매일 보고 싶어도
보고 싶다고는 안 할 거야
밀당하고 싶은 건 아냐
그저 니가 소중한 것뿐야
천천히 다가가고 싶어
혹시 너 부담가질까 봐
내가 너의 모든 말투를 닮아
바보처럼 티가 나게 만들어
내가 너의 모든 표정을 닮아
널 좋아하는 마음 들키게 만들어
오직 나만 느낄 수 있게
이 설렘을 숨기고 싶은 걸
이기적일지도 몰라
너를 내가 혼자 다 가질래
그런데 요즘따라 이상해
너를 만날 때면 어느새
내가 너의 모든 말투를 닮아
바보처럼 티가 나게 만들어
내가 너의 모든 표정을 닮아
널 좋아하는 마음 들키게 만들어
내 맘 속은 어느새 너로
이미 가득 차 있나 봐
숨길 수 없나 봐
내 맘은 너로 깊이 중독돼버린 걸
내가 너의 모든 말투를 닮아
바보처럼 티가 나게 만들어
내가 너의 모든 표정을 닮아
널 좋아하는 마음 들키게 만들어
내가 나의 모든 애정을 담은
사랑하는 내 맘 이제 받아줘"
30,최유리,이것밖에,"미안하단 말도 못 해 우리의 지난날에
나는 멈춰 서서
사랑한단 말로 가득하던 우리 사랑과
너무 멀어졌어
사랑을 했고 나는 외로움과 함께
밀어붙이는 이기적인 맘
사랑을 해 또 나는 내 마음을 털어내
고된 나의 사랑들도
나의 마음 끝엔 고작 이런 노력밖에
없는 날을 보내 이 기적에 살아
정말 나를 줄게 이젠 날 돌아봐줄래
네가 없는 날에 나를 보내볼게
네겐 뭐든 줄게 내가 꿈꾸며 아껴왔던
내 모든 걸 줄게
어렵지 않아서 그래 모든 걸 모아줄게
뭐든 말해볼래
상처받은 말도 하나 없지만 그래
꿈이길 바라 눈 감을 때마다
그래 나는 나야 소리 내 뱉어보다가
온통 눈물로 가득 차와
나의 마음 끝엔 고작 이런 노력밖에
없는 날을 보내 이 기적에 살아
정말 나를 줄게 이젠 날 돌아봐줄래
네가 없는 날에 나를 보내볼게
오 나는 사라지는 날에
아쉬울 게 없듯이 너를 바라보는 것
내가 할 수 있는 게 그래
나는 잃어버리겠지만
이젠 멀어질 나를 위해
나의 마음 끝엔 고작 이런 노력밖에
없는 날을 보내 이 기적에 살아
이제 난 충분해 내게 남은 이것밖엔
내 모든 걸 준다는 이 마음이니"
31,"김영옥, 나문희, 잔나비 최정훈",봄날은 간다,"연분홍 치마가 봄바람에 휘날리더라
오늘도 옷고름 씹어가며
산 제비 넘나드는 성황당 길에
꽃이 피면 같이 웃고
꽃이 지면 같이 울던
알뜰한 그 맹세에
봄날은 간다
새파란 풀잎이 물에 떠서 흘러가더라
오늘도 꽃 편지 내던지며
청노새 짤랑대는 역마차 길에
별이 뜨면 서로 웃고
별이 지면 서로 울던
실없는 그 기약에
봄날은 간다
꽃이 피면 같이 웃고
꽃이 지면 같이 울던
알뜰한 그 맹세에
봄날은 간다
봄날은 간다"
32,이수영,너 같은 사람,"우리의 사랑이 끝났는데도
왜 난 널 노래하고 있을까
마음의 그리움이 다 졌는데도
왜 난 널 노래하고 있을까
이렇게 날 사랑하는 너도
그렇게 널 사랑했던 나도
다신 볼 수 없을 것만 같아
넌 나에게 영원한 노래야
네가 나의 어제에 살아도 그런대도
넌 나에게 영원한 가사야
우리 다른 사랑을 한 대도
그때의 널 사랑했던 나도
그때의 널 그리워 한 대도
다신 갈 수 없을 것만 같아
넌 나에게 영원한 노래야
네가 나의 어제에 살아도 그런대도
넌 나에게 영원한 가사야
우리 다른 사랑을 한 대도
다음 사랑엔 어떤 욕심도
기대도 없는걸
우리 같은 사랑 없을 테니
너 같은 사람
너와 나의 사랑이 끝나도 그런대도
넌 나에게 영원할 수밖에 없는 사람
너 같은 사람은 없을 테니
너 같은 사람은 없을 테니"
33,푸름,Talk about (Feat. 오승아),"안개낀 그 흑백도시에서
너와 나의 맘도 까맣게 타들어가고있어
밝은 조명에도
뜨거운 햇살에도 우린
아주 차갑게 식어가고있잖아
회색도시에서 너를 만난 후에 난
어지럽던 머릿속이 정리 되고
이제 다 끝난일이지만
아직 못다한 말이 너무 많은데
Talk about 우리 처음만난 날을
Talk about 비겁하지만 꺼낼께
알아 이미끝이라는걸
하지만 그냥 말할께
지나친 그 추억들속에서
너와 나의 맘도 하얗게 사라져가고있어
떠난 눈빛에도
차가운 겨울에도 우린
이미 빠르게 떠나가고있잖아
회색도시에서 너를 만난 후에 난
어지럽던 머릿속이 정리 되고
이제 다 끝난일이지만
아직 못다한 말이 너무 많은데
Talk about 우리 처음만난 날을
Talk about 비겁하지만 꺼낼께
알아 이미끝이라는걸
하지만 그냥 말할께"
34,민해경,어느 소녀의 사랑이야기,"그대를 만날때면 이렇게 포근한데

이룰수없는 사랑을 사랑을 어쩌면 좋아요



미소를 띄워봐도 마음은 슬퍼져요

사랑에 빠진 나를 나를 어찌할수 없나요



인생의 반은 그대에게 있어요

그 나머지도 나의 것은 아니죠

그대를 그대를 그리워하며 살아야 하니까



이마음 다 바쳐서 좋아한 사람인데

이룰수없는 사랑을 사랑을 어쩌면 좋아요



인생의 반은 그대에게 있어요

그 나머지도 나의 것은 아니죠

그대를 그대를 그리워하며 살아야 하니까



이마음 다 바쳐서 좋아한 사람인데

이룰수없는 사랑을 사랑을 어쩌면 좋아요"
35,엠투엠 (M To M),안녕 정말 안녕,"어디쯤 갔니
나를 지나쳐 떠난 너는
넌 괜찮은 거니
내 곁이 아닌 다른 거기서
니가 올까 봐
기다린 나의 시간들이
이젠 보내라고 해
너를 지우라고 해
아름다운 우리 시간들은
추억이 되어
미치도록 너를 그리워한
눈물마저도
혹시라도 니가 올까 봐
멈췄던 시간
이젠 너를 두고 떠나려고 해
안녕
못찾는 걸까
내게 다시 돌아 오는 길
더 있어야 할까
나 여기에 더 있어야 할까
다시 올까 봐 기다린
나의 긴 시간들
이젠 보내려고 해
정말 끝내려고 해
너를 붙잡았던
내 사랑이 점점 흐려져
미치도록 너를 그리워한
내가 변해가
혹시라도 니가 올까 봐
멈췄던 걸음
나도 이젠 너를 지워야 하나 봐
정말 AH AH
내 사랑도 여기까지였나 봐
끝날 것 같지않던 기나긴 그리움들
목이 메어서 나 할 수 없었던
이별이란 아픈 그 말
아름다운 너의 기억들은
이제 나를 두고 떠나려고 해
눈물처럼 내 사랑이 점점 흐려져
미치도록 너를 그리워한
내가 변해가
혹시라도 니가 올까 봐 멈췄던 걸음
나도 이젠 널 지워야 하나 봐
정말
지워야 하나 봐
이젠 널 지워야 하나 봐
안녕"
36,비투비,내가 니 남자였을 때,"Oh yeah I'm a freeman now
우리 헤어진 지 얼마나 됐다고
왜 자꾸 연락해
Why don’t you call me baby
너 없이 남겨진 내 삶엔
엔도르핀이 넘쳐 살 만해
I'll never take you back girl
내 주위 친구들이 놀라
날개가 달려 들뜬 맘에 So fly high
I'm not into you ooh you
But I like u ooh you
지겨워 이젠 모두 다 Stop
내가 니 남자였을 때 잘했어야지요
매일 널 데려다 주고 너만
바라보던 그 남잔 이제 없어요
내가 니 남자였을 때 왜 몰랐어요
이렇게 멋진지
하루 종일 내 생각만 해도
어쩔 수 없어
난 지금이 좋은데
너 피곤해
요즘 외로웠니 그 많던
남자들 다 어디 간 거니
Because I don't understand girl
꿈꾸던 판타지 다 채워 줄
사람이 나 말고 누군데
이렇게 되니까 들더라 해방감
너 없이도 살만해 커다란 내 방과
이젠 친구도 만나 미치도록 놀아
밤새도록 떠들어도 시간이 모자라
혼자라도 난 괜찮다고 봐 있으면
피곤하고 없으면 허전하다는
말은 반은 맞지만 아마
Something wrong right
내가 니 남자였을 때 잘했어야지요
매일 널 데려다 주고 너만
바라보던 그 남잔 이제 없어요
내가 니 남자였을 때 왜 몰랐어요
이렇게 멋진지
하루 종일 내 생각만 해도
어쩔 수 없어
난 지금이 좋은데
너 피곤해
부끄럽지 이제 와서 후회하니까
후회되지 있을 때 잘할 걸 말이야
그러게 말이야 참말이야
옛 어른들의 말씀
이미 떠난 배야 다음 배 찾아 떠나
I'm a freeman now girl
Hallelujah
You think I want you back Psh
Get it in your head
내가 니 남자였을 때 잘했어야지요
매일 널 데려다 주고 너만
바라보던 그 남잔 이제 없어요
내가 니 남자였을 때 왜 몰랐어요
이렇게 멋진지
하루 종일 내 생각만 해도
어쩔 수 없어
난 지금이 좋은데
내가 니 남자였을 때"
37,숙희,마취,"가슴이 아파 너무 아파서
웃을수도 없을 것 같아
아니 죽을것만 같아서
아린가슴에 물어보았어
이러고도 살수가 있니
정말 살아갈 수 있겠니
내가슴이 마취가 되서
다른 사랑 다시 만나게되서
아무일도 없었다는 듯이
그렇게 너를잊고
살수만 있다면
내가슴에 가시가 되서
다른사람 다시 만날수 없게
떼어내어 버린 내가슴에
찾아도 빼낼 수가 없는 너
눈물이 아파 너무 아파서
울을 수도 없을 것 같아
아니 죽을것만 같아서
아린가슴에 가슴
물어보았어 이러고도
살수가 있니 정말
살아갈 수 있겠니
내가슴이 마취가 되서
다른 사람 다시 만나게되서
아무일도 없었다는 듯이
그렇게 너를 잊고
살수만 있다면
내가슴에 가시가 되서
다른사람 다시 만날 수 없게
떼어내어 버린
내가슴에 찾아도
내가슴이 마취가 되서
다른 사랑 다시 만나게 되서
아무일도 없었다는 듯이
그렇게 너를잊고
살수만 있다면
내가슴에 가시가 되서
다른사람 다시 만날수 없게
떼어내어 버린 내가슴에
찾아도 빼낼수가 없는 너"
38,정인,순애보,"헤일 수 없이 아픈 꿈에
문득 눈을 떠본다
손끝에 걸린 그리움은
내게 그대를 부른다
나를 부르는 이 속삭임은
기다리는 그대인 걸까
사랑하는 사람아
그댄 달빛이 되어
사랑하는 사람아
또 나를 비추네
잊을 수 없게 지울 수 없게
꿈 속에서도 기억하라고
그대 안에 부서져
난 눈물이 되네
루루루 루루루 루루루 루루루
루루루 루루루 루루루 루루루
나를 부르는 이 속삭임은
기다리는 그대인 걸까
사랑하는 사람아
그댄 달빛이 되어
사랑하는 사람아
또 나를 비추네
잊을 수 없게 지울 수 없게
꿈 속에서도 기억하라고
그대 안에 부서져
난 눈물이 되네
사랑하는 사람을
난 지울 수 없네
사랑하는 사람을
난 지울 수 없네
난 지울 수 없네
난 지울 수 없네"
39,해빈,하루 끝,"잠이 들지 않아 어떤 일이 있나요
작은 어깨를 달래주고 있어
작고 여린 날
내가 안아주고 있었나 봐
그 뺨엔 툭 눈물 흘러
홀로 걷는 이 길에서 비틀거려도
혼자 있는 이 밤을 난 안아줄 거야
반짝이는 세상이 내게 밤을 줘도
더욱 아플지도 모르지만
내일이 올 거야
하루 끝 그리움 회색빛 고요함
어두운 단어들이 내 세상을
덮어버리려 해
하루 끝 좋은 꿈 포근함 좋은 날
예쁜 단어들이 내 세상을 안아줄 테니까
난 괜찮아
한여름 비에 젖어도
가을 하늘 내 맘을 그려봐
얼어있는 겨울에 등을 움츠려
봄에 기대어 또 하루를 꿈꿔
하루 끝 그리움 회색빛 고요함
어두운 단어들이 내 세상을
덮어버리려 해
하루 끝 좋은 꿈 포근함 좋은 날
예쁜 단어들이 내 세상을 안아줄 테니까
난 괜찮아
난 괜찮아
난 괜찮아
나 홀로 세상의 행복을 쫓아가
아무도 몰라도 나는 옆에 있어
하루의 온기가 추워도 괜찮아
나의 따스한 위로가 되어 줄게"
