,제목,가수,가사
849,pink pill (w100),데이먼스 이어 (Damons year),"네모난 분홍색 알약을 삼키면
슬픔은 잠시 마취되고
흐르던 눈물의 이유도 잊어버리고
나 조금은 멍청해진 것 같아
기억을 더듬어 보려고 해도
겨우 아문 가슴이 터져 흘러내리네
희미해진 나의 시선들로는
내 발밑의 재앙도 피할 수 없네
조그매진 나의 존재함으론
짓밟혀져가네 그저 짓밟혀가네
내 손을 잡아줘
내가 더 내려가지 않게
나의 여린 팔에는
내미는 힘조차 버거워
내게 대답해줘
내가 더 잠겨지지 않게
나의 두 귓속엔
아주 나쁜 말들이 맴돌아
희미해진 나의 시선들로는
내 발밑의 재앙도 피할 수 없네
조그매진 나의 존재함으론
짓밟혀져가네 그저 짓밟혀가네
짓밟혀져가네 그저 짓밟혀가네
짓밟혀져가네 그저 짓밟혀가네
짓밟혀져가네 그저 짓밟혀가네"
850,너는 나의 숨이였다,미연 ((여자)아이들),"슬픈 꿈인가 봐
찬란히 빛난 그 모든 순간이 사라지고
어두운 밤인가 봐
널 잃은 그날 세상이 멈추고
아픈 계절이 지나버린
이곳에는 나 혼자 남아있네
너는 꿈처럼 내게 다가와서
바람에 전해져 향기로 머물렀나 봐
눈이 부시던 그날
나는 꽃이었다
너에게로 피어나
너는 별인가 봐
내 마음속에 환하게 빛나던 그 시간 속에
너는 숨인가 봐
한 번의 쉼 없이 그리워했으니
햇살처럼 넌 내려와서
어두웠던 나를 밝혀주었네
너는 꿈처럼 내게 다가와서
바람에 전해져 향기로 머물렀나 봐
눈이 부시던 그날
나는 꽃이었다
너에게로 피어나
아픔이었어
너 없는 이 세상은 내게
잊을 수없이 그저 행복했어
그 모든 날들이 눈부시게 빛이 났어
너는 나의 숨이였다
멈춰질 수 없이 너와 숨을 쉴 테니"
851,39.5,간종욱,"왜 난 사랑하나도 못하는 걸까
처음 해 본 것처럼
늘 서툴기만 해
흔한 사랑 이별 한 번
한 것 뿐인데
몇날 며칠을 앓아
꼼짝을 못하고있어
왜 이렇게 버려야
할게 많은 건지
그대 내게 남겨준 게
너무 많아서
열이 납니다
아파서 죽을 듯이
어떤 약을 먹어도
잘 듣지 않네요
아픈 것도 내 맘이니깐
그냥 기다리고
있겠습니다
왜 난 이별하나도 못하는 걸까
익숙했던 기억도
다 지워야 하는데
사랑 했던 시간만큼
이별하나 봐
니 걱정 니 생각만
하고 사니깐
왜 이렇게 버려야
할게 많은 건지
그대 내게 남겨준 게
너무 많아서
열이 납니다
아파서 죽을 듯이
어떤 약을 먹어도
잘 들지 않네요
아픈 것도
내 맘이니깐
그냥 기다리고
있겠습니다
그대 원하는 만큼
아프고 원망했어요
많이 사랑한 만큼
후회와 미련만 남아서
알고 있어요 그대만
떠나간걸 그냥 사랑하니깐
나 아픈 거니깐
내 맘이죠 내 맘이니깐
그냥 기다리고
있겠습니다
열이 납니다
아파서 죽을 듯이
어떤 약을 먹어도
잘 들지 않네요
아픈 것도 내 맘이니깐
그냥 기다리고
있겠습니다
그냥 아픈대로
살아갑니다"
852,늦은 끝,원필 (DAY6),"초라해질 대로 초라해진 내 모습
이미 끝이 나 버린 우리지만
지나간 시간을 붙잡고
놓지 못한지 오래
그만 멈춰야 하겠죠

계절이 흘러가면 갈수록
나의 마음은 눈치도 없이
더 깊어져만 가네요
하면 안 되는 걸 알면서도
계속 그대를 꺼내어
그리는 내가 너무 미워요

모두 없던 일로 그대 없던 날로
돌아갈게요
지난 추억들 다 떠나보낼게요
밤새 울던 나만의 늦은 끝
이젠 정말 헤어져요

어떻게 지내고 있는 건지
혹시 아픈 곳은 없는 건지
어떠한 소식이라도
알고 싶지만 알면 안 돼요
행여나 흔들릴까 봐
또 한번 내 맘 억누르네요

모두 없던 일로 그대 없던 날로
돌아갈게요
지난 추억들 다 떠나보낼게요
밤새 울던 나만의 늦은 끝
이젠 정말 헤어져요

알면서 모르는 척
마음 깊숙이 숨겨뒀던
그대를 비워 낼게요
흔적조차 남지 않게

더는 그대를 그리워하지 않도록
보고 싶어도
참고 또 참으며 살아가 볼게요
혼자 다시 하는 작별을 끝으로
마지막으로 말할게요
그대를 사랑했어요"
853,봄은 있었다,윤하 (YOUNHA),"꽃이 피고 지는 순간을
당연하게 받아들이며
또 다시 봄이 왔다 가네
계절의 얘기가 그런거지
아주 자연스럽게
사랑이 오고 갔던 날들
스스로를 위로해가며
또 다른 사랑이 올거야
사람 사는 게
다 그런거지
애써 나를 달래던 말
머무는 맘이 고마운줄
변하는 것이
아픔이라는 걸
그때 나는
너무 어렸던걸까
정말 알지 못했어
꽃이 핀 꿈 속 어딘가에
하얗게 웃고 있는 그대
흩날리는 게
꽃잎인지
아니면 우리의 추억인지
나는 아직
마음이 아파
언젠가 다 져 버린대도
바람결에
사라져버린대도
이제 알아
그대의 사랑처럼
여기 가슴에 남아
고마웠던
내 사랑 안녕
미안했어
어린 날의 고집들
결국 나는
그대의 바램처럼
그걸 배우게됐어
머무는 맘이 고마운줄
변하는 것이
아픔이라는 걸
그때 나는
너무 어렸던걸까
정말 알지 못했어
고마웠던 내 사랑 안녕
미안했어
어린 날의 고집들
결국 나는
그대의 바램처럼
이제 어른이 됐어
흩날리는 게 꽃잎인지
아니면 우리 기억인지
꽃이 핀 꿈 속 어딘가에
하얗게 웃는
그대의 얼굴
안녕 사랑했던 사람
안녕"
854,바다아이,윤하 (YOUNHA),"숨을 참고 눈을 감고 귀를
닫고 그 곳으로 갈거야
너를 안고 손을 잡고 그 곳으로
저 높은 곳을 날아오르는
새가 아니더라도
더 낮은 곳에 깊은 바다로
깊은 바다로
점점 멀어지고 있어 두 발이
땅에 닿지 않아
천천히 나아가고 있어 조금도
두렵지 않은걸
세상은 나에게 내 삶을 말하지
어른이 되면 되어
갈 수록
세상의 얘기로 정해질 거라면
나는 아이가 되어
바다로 갈거야
숨을 참고 눈을 감고 귀를 닫고
그 곳으로 갈거야
너를 안고 손을 잡고 그 곳으로
저 높은 곳을 날아오르는 새가
아니더라도
더 낮은 곳에 깊은 바다로
깊은 바다로
매일 너를안고 나는 모든걸
이겨내고 있어
너를 포기하지 않아 난 매일
너를 꾸고 있는걸
꿈꾸는 나에게 꿈이라 말하지
꿈은 꾸기만 하는
거라고
세상의 얘기로 정해질 거라면
나는 아이가 되어
바다로 갈거야
숨을 참고 눈을 감고 귀를 닫고
그 곳으로 갈거야
너를 안고 손을 잡고 그 곳으로
저 높은 곳을 날아오르는 새가
아니더라도
더 낮은 곳에 깊은 바다로
깊은 바다로"
855,운명 같은 너,정동하,"눈부신 햇살이 좋아
너의 미소가 번져
가슴 설레이는 기분이 들어
바보처럼 웃음이 나
자꾸만 니가 떠올라
그저 우연 같던 너
이런 마음 들킬까 나도
몰래 멀리서만 너를 바라봐
널 그리다 다시 널 지우다
제자리에 서서
또 혼잣말을 해
손을 내밀어 너를 꼭 안으면
어긋난 운명도
사랑이 되겠지
소리쳐 불러
너만을 사랑해
심장이 널 원해
운명 같은 너 널 사랑해
스치면 닿을 것 같은
너와 나의 거리가
조금 어색하고 멀게만 느껴
일부러 난 너를 스쳐가
보고 싶어 다시 돌아서다
또 멈춰 선채로 난 너를 생각해
손을 내밀어 너를 꼭 안으면
어긋난 운명도 사랑이 되겠지
소리쳐 불러 너만을 사랑해
심장이 널 원해 운명 같은 너
너를 사랑해 가슴이 널 원해
내 곁에 있어도 이 말을 못해서
소리쳐 불러 너만을 사랑해
심장이 널 원해
운명 같은 너 널 사랑해"
856,노래 한번 할게요,임창정,"노래 한번 할게요
굉장히 좋은 노래
후렴이 특히 좋아서
마음 아려지는 그런 노래
라라라라라
한 여자가 주인공인 노래
이제는 듣는 사람이 없는 노래
이 노랠 부르면
네가 내 옆으로 와주니까
어깨에 기대어
목소리 좋다고 말해주니까
또 난 좋아서 이 노래 번호를 눌러
노래를 불러 너를 불러
여기까지만 할래요
나 혼자 하는 노랜
아무리 불러도 계속 불러도
넌 들을 수가 없잖아
이 노랠 부르면
네가 내 옆으로 와주니까
어깨에 기대어
목소리 좋다고 말해주니까
또 난 좋아서 이 노래 번호를 눌러
노래를 불러 너를 불러
노래가 끝나고
이 노래가 불러준
너도 떠나고 나면
모든 게 돌아와 제자리로
난 어떡해야 할지를 몰라
이 노랠 들으면
너도 내 생각이 나긴 할까
많이 좋아하던 목소리
잊어버린 건 아닐까
또 난 오늘도 이 노래 번호를 눌러
노래를 불러 너를 불러"
857,별이되어,공기남,"어둠속의 깊은 영혼
길을 잃은 나의 깊은 밤
누가 나의 손을 잡아줄까
혼자인 게 익숙지 않아
아무것도 할 수가 없어
외로움이 나를 뒤덮을 때
그댄 별이 되어
어둠속을 비췄어
참 따스하게 날 비춰
그댄 별이 되어
내 전부를 안았어
떨어져가는 나를 붙잡았어
별이 되어
내 마음속에 스며들어가
별이 되어
잃어버린 날개를 달아줬어
별이 되어
어제와 다른 오늘을 살고
빛을 따라 난 이 길을 걸어간다
지쳐가는 마음속에
텅 빈 방안 쓸쓸한 공기
누가 나의 손을 잡아줄까
애써 웃음을 지어 봐도
괜스레 눈물만 흐르고
그리움이 나를 뒤덮을 때
그댄 별이 되어
어둠속을 비췄어
참 따스하게 날 비춰
그댄 별이 되어
내 전부를 안았어
떨어져가는 나를 붙잡았어
별이 되어
내 마음속에 스며들어가
별이 되어
잃어버린 날개를 달아줬어
별이 되어
어제와 다른 오늘을 살고
빛을 따라 난 이 길을 걸어간다
별이 되어
어제와 다른 오늘을 살고
빛을 따라 난 이 길을 걸어간다"
858,처음 느낌 그대로,이소라,"남 다른 길을 가는 내게
넌 아무말 하지 않았지
기다림에 지쳐가는 걸
다 알고있어
아직도 가야하는 내게
넌 기대할 수도 없겠지
그 마음이 식어가는 걸 난
너무 두려워
어제 널 보았을 때 눈 돌리던
날 잊어줘
내가 사랑하면 사랑한단 말 대신
차갑게 대하는 걸 알잖아
오늘 널 멀리하며 혼자 있는
날 믿어줘
내가 차마 네게 할 수 없는 말 그건
사랑해 처음 느낌 그대로
어제 널 보았을 때 눈 돌리던
날 잊어줘
내가 사랑하면 사랑한단 말 대신
차갑게 대하는 걸 알잖아
오늘 널 멀리하며 혼자 있는
날 믿어줘
내가 차마 네게 할 수 없는 말 그건
사랑해 처음 느낌 그대로
처음 느낌 그대로"
859,DOOR (Your Moon),정세운,"오늘 밤도 네 생각이 나
잠이 오질 않아
Oh every night
너에게 난 어떤 의미일까
그게 궁금해 난
Please tell me now
나도 모르게 맘이 깊어지는 걸
너에게 스며들어 가
기다린 만큼 더 짙어질 거야
저 달에게 물어봐
Tell me now How you do it
나의 밤은 너로 가득해
Stare At Me Now
I wanna be your moon
아직 서툴고 모자라단 걸 잘 알아
그래도 나 손을 내밀어 볼게
저 달은 너에게 가는 문일 거야
YOUR MOON YOUR STARS YOU
I wanna be your Star
YOUR MOON YOUR STARS YOU
오늘 하루는 어땠는지
궁금해 난 매일
Oh starry night
너의 웃음을 지켜주고 싶어
허락해줄래
네 생각에 밤은 더 깊어지는걸
너에게 스며들어 가
기다린 만큼 더 짙어질 거야
저 달에게 물어봐
Tell me now How you do it
나의 밤은 너로 가득해
Stare At Me Now
I wanna be your moon
아직 서툴고 모자라단 걸 잘 알아
그래도 나 손을 내밀어 볼게
저 달은 너에게 가는 문일 거야
모두 사라지고 너만 남는 기적
Moon 뒤에 너 있는 것 같아
이제는 너에게 나 말할게
매일 널 생각했어
내 세상을 너로 채웠어
조금만 기다려줄래
많이 서툴고 부족한 게 많지만
이런 나라도 혹시 괜찮다면
매일 내가 너의 밤을 밝혀줄게"
860,바람이 불면 (When The Wind Blows),윤아 (YOONA),"Stars in the sky
이 밤은 낯설지 않아
너와 둘이 왔던 곳
너와 같이 있던 곳
넌 기억나니
오늘처럼 바람이 불면
너와 거닐던 그 길이 생각나
You are my star
내게 고백하던 네가
어디든 와줬던 네가
그때가 그리워
꿈꾸듯 지나버린
너와의 추억만으로
긴 밤을 보냈던 나
그땐 몰랐어 너의 마음을
넌 기억하니
소중했던 우리 첫 만남
수줍게 웃던 너의 그 모습을
You are my star
내게 고백하던 네가
어디든 와줬던 네가
그때가 그리워
꿈꾸듯 지나버린
너와의 추억만으로
긴 밤을 보냈던 나
그땐 몰랐어 사랑이란 걸
달빛 아래 너와 단둘이
계절의 끝 그곳에 서서
또 너를 추억해
그때의 널
네가 있어 참 고마웠어
너도 날 떠올리면 미소 지을 수 있게"
861,아는 여자,Daylight,"항상 다른곳만 바라보고 있던 그대
그런 그대 뒷모습만 바라보던 나는
한번쯤은 뒤돌아 볼까봐 매일 가슴조이며
그대 그림자를 밟고 서있었던 거죠

어쩜 나란 사람 많이 부족하더라도
나의 모든걸 그대에게 다 줄수있죠
그대에게 나라는 사람이 이름조차 모르는
그냥 아는 여자일지 몰라도 난
그것마저 작은 행복인걸요

그렇게 천천히 아주 조금씩 난 느껴요
내 서툰 사랑이 그대 마음에 닿을수 있게
단 한번도 그대 입술 사이로 듣지 못한 말
내 이름 따스하게 불러줘요 제발

그대 힘들고 아팠던 지난 기억 모두
내가 하나둘씩 지울수 있으면 해요
그리고 그대 아는 여자가 나 하나였으면 해
그게 나의 욕심일지 몰라도 난
그렇게만 믿고 싶은거겠죠

그렇게 천천히 아주 조금씩 난 느껴요
내 서툰 사랑이 그대 마음에 닿을수 있게
나는 그대만의 여자로 다시 태어나겠죠
그렇게 평생을 살고 싶은거겠죠

그렇게 천천히 아주 조금씩 난 느껴요
내 서툰 사랑이 그대 마음에 닿을수 있게
단 한번도 그대 입술사이로 듣지 못한 말
내 이름 따스하게 불러줘요 제발"
862,내가 싫다,케이윌,"니가 사준 지갑 속을 채우고
니가 가던 식당을 예약하고
니가 앉던 자리에
니가 아닌 다른 사람과
어색하게 대화를 주고받는 나
너랑 했던 웃긴 얘길 또 하고
기계처럼 했던 얘길 또 하고
겉으로는 웃지만
보기보단 즐겁지 않아
그 사람이 자꾸만 너로 보여서
말도 안되게 딴 사람을 만나고
말도 안되게 딴 사람을 사랑해봐
내 사랑은 너 너 하나뿐인데
니가 아닌 사람과
웃고 있는 내가 싫다
니가 좋아하던 곳에 들러서
니가 좋아하던 옷을 고르고
니가 아닌 사람의 생일을
축하해주는 나
내가 봐도 내 모습이 참 우스워
말도 안되게 딴 사람을 만나고
말도 안되게 딴 사람을 사랑해봐
내 사랑은 너 너 하나뿐인데
니가 아닌 사람과
웃고 있는 내가 싫다
내 속에서 눈물이 나는데
다른 사람 앞에서
멀쩡한 척 웃고 있는 걸
이런 내 자신이
이토록 비겁한 내 자신이
질릴 만큼 미치도록 싫은데
돌아와 너 내겐 니가 필요해
미쳤다 해도 너 아니면 안될 것 같아
내 가슴이 널 못 잊겠다는데
아직도 내 마음속에 사는
니가 보고 싶다"
