,가수,제목,가사
363,비비안 (BBAHN),하루종일 맑음,"잠못 이룬 새벽 난 꿈을 꾸고 있어
흐느낀 만큼 지친 눈으로
바라본 우리의 사랑을
너의 미소처럼 수줍길 바래
조금만 더 가까이 내곁에 있어줘
널 사랑하는 만큼 기대
쉴 수 있도록
지친 어둠이 다시 푸른 눈뜰때
지금 모습 그대로 oh baby
제발 내 곁에 있어줘
잃어버린 만큼 자유롭다는걸
세상은 쉽게 잊으려해
소중한 우리의 바램이
다시 피어날 그 날을 꿈꾸며
조금만 더 가까이 내곁에 있어줘
We can reachthe other side
if we hold onto the passion
지친 어둠이 다시 푸른 눈 뜰때
Getting closer day by day oh baby
제발 내 곁에 있어줘
만들고 싶진않아 세상이
바라는걸
우리만의 미랠 만들꺼야
작지만 소중한 꿈을위해
조금만 더 가까이 내 곁에 있어줘
널 사랑하는 만큼 기대
쉴 수 있도록
지친 어둠이 다시 푸른 눈뜰때
지금모습 그대로 oh baby
제발내 곁에 있어
지금이대로 내 곁에 있어줘
널 사랑하는 만큼 기대
쉴 수 있도록
지친 어둠이 다시 푸른 눈뜰때
지금 모습 그대로
oh baby 제발 내 곁에 있어줘"
364,조하(JOHA),애송이의 사랑 (원곡가수 양파),"거울아 거울아 그 사람은 누구
좋아해
하늘아 하늘아 그 사람은 누구
생각해
알 듯 말듯 궁금해 그 눈빛도
지금부터 you and I 알아가 볼까
무얼 할까 궁금해지고
울리지 않는 전화만 보게 되고
가벼워진 나의 발걸음
사랑이 나를 변하게 하는 것들
조금 더 보고 싶게 해
내 마음을 애태우게 해
기다리게 돼 거울을 보게 돼
히죽히죽 혼잣말을 해
거울아 거울아 그 사람은 누구
좋아해
하늘아 하늘아 그 사람은 누구
생각해
알 듯 말듯 궁금해 그 눈빛도
지금부터 you and I 알아가 볼까
라라 라라 라라라
change of my life
자꾸만 신경쓰이게 해
날 하루종일 설레이게 해
날 미치게 해 안달이 나게 해
난 이런데 너는 어떨까
사랑아 사랑아 그 사람을
빨리 보내줘
바람아 바람아 봄처럼
내게 데려다 줘
올 듯 말듯 안 오는 그 시간도
오늘밤엔 한번쯤 기대해볼까
라라라라 사랑해
라랄라라라라 좋아해
니 입술로 듣고 싶은 말
가슴이 두근 나 이런적 처음
우리 사랑에 시작인가봐
거울아 거울아 그 사람은 누구
좋아해
하늘아 하늘아 그 사람은 누구
생각해
알 듯 말듯 궁금해 그 눈빛도
지금부터 you and I 알아가 볼까
거울아 거울아 그 사람은 누구
좋아해
하늘아 하늘아 그 사람은 누구
생각해
알 듯 말듯 궁금해 그 눈빛도
지금부터 you and I 알아가 볼까"
365,"도희, 신민정",케미 (Mirror Mirror),"가을 바람이 불어오면
그리움 실어 보내고
붉게 물든 태양 비추면
따스했던 그 날 되새기네
차가운 비가 내리면
내 눈물 감춰주고
하늘의 구름은 다 걷혀도
깊게 박힌 상처는 걷히질 않네
그대가 떠나버린 자리에
그 추억 속에 나는 묻히는가
이별이 찾아온 그 길목에
모두 잊혀지는가
꺼져버린 불꽃처럼
아름답던 기억들 속엔
그대는 곁에 있었고
어두웠던 내 마음속을
그 미소로 날 물들였네
차가운 비가 내리면
내 눈물 감춰주고
하늘의 구름은 다 걷혀도
깊게 박힌 상처는 걷히질 않네
그대가 떠나버린 자리에
그 추억 속에 나는 묻히는가
이별이 찾아온 그 길목에
모두 잊혀지는가
꺼져버린 불꽃처럼
기억 속에서 사라지면
그땐 나를 용서 할 수 있을까
그대가 떠나버린 자리에
그 추억 속에 나는 묻히는가
이별이 찾아온 그 길목에
모두 잊혀지는가
꺼져버린 불꽃처럼"
366,백지영,불꽃 (Inst.),"두 눈을 감아요
그대가 보여요 꿈처럼
반짝이던 나의 그 시절 그대가 있죠
어떻게 지내요 잘 지내고 있나요
그대도 가끔은
내 생각 날 때 있나요
난 아직까지도
그대가 생각이 날 때면
왜 그런지 두 볼에서 열이 오르죠
두 눈을 감아요
그대가 보여요 꿈처럼
이제는 모두 지나버린
옛날 얘긴데 음
다시는 없겠죠 내겐
그대만큼 좋아 질 사람
반짝이던 나의 그 시절 그대가 있죠
두 눈을 감아요
늘 말을 못했죠 너무나 눈이 부셔
그만큼 그대를 참 많이 좋아했나봐
긴 세월 어딘가
한번은 만나게 될까요
그때 우린 어떤 말로 인사할까요
두 눈을 감아요
그대가 보여요 꿈처럼
이제는 모두 지나버린 옛날 얘긴데
다시는 없겠죠
내겐 그대만큼 좋아 질 사람
반짝이던 나의
그 시절 그대가 있죠
두 눈을 감아요 음
그대가 있죠"
367,이문세,참 좋은 시절 (Inst.),"잊을 거라고 너를 떠미는 나는 아파
네가 또 없으면 안돼 네가 난
없으면 안돼
사랑 하나로 너를 붙잡을 수는 없어
그런 눈으로 보지 마 그럼 난
못보내
한 번만 한 번만 얘기 들어봐
끝까지 후회하면서 너 없인
살수가 없어
그래 난 그래 난 너 밖에 몰라
한순 간도 널 잊은 적 없어
너의 표정들이 내게 말하잖아
이대로 멈춰 서 있어줘
잊을 거라고 너를 떠미는 나는 아파
네가 또 없으면 안돼 네가 난
없으면 안돼
사랑하나로 너를 붙잡을 수는 없어
그런 눈으로 보지 마 그럼 난
못보내
멍든 가슴들이 아파 지난 힘들었던
시간들은 안녕
우리 사랑했던 날만 기억해 우리
행복했던 날만 기억해
여기서 멈춰서
MY LUV MY GIRL TOO LATE TO LUV
내가 늦었니 미안해 정말
사랑해 사랑해 너 밖에 몰라
한순간도 널 잊은 적 없어
너의 표정들이 내게 말하잖아
이대로 멈춰 서 있어줘
잊을 거라고 쉽게 말했던 나는 아파
그런 난 울어도 안돼 그런 난
슬퍼도 안돼
다신 그만하자고 쉽게 말하진
않을거야
사랑 하나면 충분해 사랑 하나면 돼
잊을 거라고 너를 떠미는 나는 아파
네가 또 없으면 안돼 네가 난
없으면 안돼
그만하자고 쉽게 말하진 않을 거야
사랑하나면 충분해 사랑하나면 돼
기억해 아픈 내 사랑"
368,진호,아파,"운다
우리 엄마 나를 달랜다
운다
우리 동생 날 따라 운다
그대의 눈빛이 옮겨져 간다 점점
그대의 손길도 떠나간다
사랑받고 싶은 마음들은
누구나 똑같이 가지고 있는
당연한 결핍인건지
당신의 마음의 근육들은
언제나 기억하고 있어
애써 부정하려 해도
사랑받고 싶은 마음들은
누구나 똑같이 가지고 있는
당연한 결핍인건지
당신의 마음의 근육들은
언제나 기억하고 있어
애써 부정하려 해도"
369,이설아,운다,"사랑하는 그대 오늘 하루도
참 고생했어요
많이 힘든 그대 힘이든
그댈 안아주고 싶어요
지금쯤 그대는
좋은 꿈 꾸고 있겠죠
나는 잠도 없이 그대 생각만 하죠
그대의 어깨를 주물러주고 싶지만
항상 마음만은 그대 곁에 있어요
내가 만든 이 노래 그댈 위해
불러봐요
힘이든 그대를 생각하면서
내가 만든 내 노래 들어봐요
오늘도 수고했어요
사랑하는 그대여
내가 만든 이 노래 그댈 위해
불러봐요
힘이든 그대를 생각하면서
내가 만든 내 노래 들어봐요
오늘도 수고했어요
사랑하는 그대여
사랑하는 그대여"
370,신용재 (2F),사랑하는 그대여 (inst.),"아무도 모르게 나조차 모르게
언제부터인지 그대가 내 맘에
어제도 눈물이 오늘도 눈물이 흘러
고개를 숙인 채로 난 그댈 보내
사랑은 그렇게 그대가 모르게
아무 이유 없이 그대를 내 맘에
홀로 이렇게 이말 되뇌이며 우는
나를 그대는 아는지
넌 내 안에 그려놓은 한마디
늘 내안에 숨겨왔던 한마디
그대를 바라보고 있는데
늘 곁에 있는데
사랑 그 한마디만 못해
언제나 내 옆에 그대만 내 옆에
있어 달란 말은 아직도 내 안에
홀로 이렇게 이말 되뇌이며 우는
나를 그대는 아는지
넌 내 안에 그려놓은 한마디
늘 내 안에 숨겨왔던 한마디
그대를 바라보고 있는데 늘 곁에
있는데
사랑 그 한마디만 못해
내 가슴이 하는 말
나보다 널 사랑해 널 사랑해
해주고 싶은데
넌 내 안에 그려놓은 한마디
늘 내 안에 숨겨왔던 한마디
그대를 바라보고 있는데
늘 곁에 있는데
사랑 그 한마디만 못해"
371,태연 (TAEYEON),사랑 그 한마디 (Inst.),"날 기억할까 세월 빠르지
날이 가고 또 해가 이만큼
시간 지난 만큼 내 머릿속
그 아픈 기억도 무색해져
근데 이상해 여기가 아파
아픈 채로 참고 살고 있어
눈물로도 그날 지우지 못해
그 아픈 기억 못 버린 채 난
사랑 따윈 No 눈물 따윈 No
그리움 따윈 No 내겐 안 어울려
난 그런데도 널 잡아보려
널 난 몰라 아직
사랑하나 봐 사랑하나 봐
또 이른 새벽 잠에서 깼어
혼자인 내가 익숙한데도
흘린 눈물만큼 더 커져가는
그 아픈 기억 못 버린 채 난
사랑 따윈 No 눈물 따윈 No
그리움 따윈 No 내겐 안 어울려
난 그런데도 널 잡아보려
널 난 몰라 아직
사랑하나 봐
문밖의 발걸음 소리 혹시 너야
외치며 달려 나가
이 거리 윈 니가 남겨 논
이 향기가 날 또 울려
이 사랑 따윈 No 눈물 따윈 No
그리움 따윈 No 내겐 안 어울려
난 그렇게도 널 잡아보려
널 난 몰라 아직
이 사랑 따윈 눈물 따윈 No
그리움 따윈 No 내겐 안 어울려
난 그런데도 널 잡아보려
널 난 몰라 아직
사랑하나 봐 사랑하나 봐
사랑하나 봐 사랑하나 봐"
372,이승철,사랑하나 봐 (Inst.),"너 없이 눈뜬 아침은 허전해
쓸쓸해 난
너 없이 웃는 내 모습 어색해
난 싫어
아직 난 아직도 아직 널 기다려
조금만 조금 더 내게 와 가지마
왜 이렇게 날 혼자 두니 넌
let me know
다신 널 찾지 말라는
그런 말은 하지 말아줘
다시 널 잡으려 하는
그런 내 맘을 넌 왜 모르니
네게 미안하단 말 사랑해
내가 더 잘할게
아무 말도 못했는데
왜 왜 넌 그냥 안된다고해
let me know
please don't go
끝이라고 하지마 끝이 아냐
나에겐 너 하나 뿐 인걸
because of you because of you
날 울리지마
because of you
you know
안된다 말 하지마
나에겐 너 오직 너
너 하나 뿐인 걸
because of you because of you
제발 나를 떠나 가지마
단 한번도 널 잊은 적
없었는데 그랬는데 난
내 기억에 널 지운 적
없었는데 난 난 못 하겠어
그냥 오늘 하루만 모른 척
다시 돌아오길 그렇게도 바랬는데
왜 왜 넌 그냥 안된다고해
let me know
please don't go
끝이라고 하지마 끝이 아냐
나에겐 너 하나 뿐 인걸
because of you because of you
날 울리지마
because of you
you know
안된다 말 하지마
나에겐 너 오직 너
너 하나 뿐인 걸
because of you because of you
제발 나를 떠나 가지마
tell me why tell me why
넌 알잖아 다 알잖아
제발 나를 떠나 가지마
너 없이 눈뜬 아침은 허전해
쓸쓸해 난
너 없이 웃는 내 모습 어색해
난 싫어
나를 봐 돌아봐 그저 널 바라봐
너의 뒷 모습만 날 두고 가지마
왜 왜 넌 이런 내 맘 모르니
let me know"
373,박정아,Because Of You,"그대가 나를 떠나고
이제야 나는 빛나네
사람들이 가득한 어두운 거리에
우두커니 서 있었지
잊을 수가 없어 나를 밀치던
너의 눈빛을
시간이 지나면 괜찮아질 거라
나는 나를 다독였지
하지만 그럴수록 불쌍해지는 건
그저 나 하나였어
이제 마지막이겠지
우린 항상 이별의 문턱 앞에서
너무 오래 머물렀잖아
더 이상 서로 좋을 것도 없는데
언제나 끝이라는 건 누군가
정해주는 건 아니니까
내가 서둘러 떠날께
더 이상 불쌍해지는 내가 싫어
시간은 결국 멈추고
우리가 있는 이곳을
그대가 나를 떠나고
이제야 나는 빛나네
한숨을 내쉬고 겨우 입을 열어
한마디 내뱉었지
니가 지금하는 그 말 다시는
되돌릴 수 없다고
아무렇지 않은 건
아무도 모르게 나 혼자서
준비하고 있었나봐
더 이상 불쌍해지는 나도 없어
이제 정말 알 것 같아
그대가 왜 멀어져야 하는지
아름답게 반짝이는 나
어둠속에 가두어 버릴 거잖아
그대가 나를 떠나고
이제야 나는 빛나네
이제야 나는 빛나네"
374,소솜,"이제야 나는 (I Am, At Last)","다시 이렇게 이렇게
잔인한 그 계절이
멈춰 버린 듯 또 스쳐가듯
길 잃은 그 계절이
내게로 와요 내게로 와요
아프게 아프게
약해빠진 내 마음은
그때 기억 속으로
잔인한 계절은 또
나를 비껴가질 않네
자꾸만 좋았던 기억도
생각나게 해주질 않네
팔베개 하고 누워
뒹구르던 우리
그 철없던 날 그 밤은
다시 저 만큼 저 만큼
멀어지네
밤은 깊어져 더 푸르고
누군가 노래해요
너무 어렸던 우리들만의
깊고 푸른 밤처럼
또렷해져요 또렷해져요
밤의 색깔처럼
약해빠진 내 마음은
그때 기억 속으로
잔인한 계절은 또
나를 비껴가질 않네
자꾸만 좋았던 기억도
생각나게 해주질 않네
팔베개 하고 누워
뒹구르던 우리
그 철없던 날 그 밤은
다시 저 만큼 저 만큼
멀어지네
Woo 이렇게
La La La La La La La La
머나먼 계절은 마치
엊그제 같아 슬퍼
손 내밀면 잡힐 것만 같아
그래 그게 날 울려
팔베개 하고 누워
뒹구르던 우리
그 철없던 날 그 밤은
다시 이렇게 이렇게
멀어지네
팔베개 하고 누워
뒹구르던 우리
그 철없던 날 그 밤은
다시 내게서 내게서
멀어지네 멀어지네"
375,다비치,팔베개 (Inst.),"오늘도 그대 얼굴을
조금 더 보고 싶어서
곁눈으로 그댈 보고 있는 나
눈물을 속이며 살아요
그대가 미웠던 날 단 하루
그대가 보고픈 날은
그 하루 빼고 다
그 사람만이 날 가질 수 있는데
내겐 너무 소중한 그 사람이 지금
아파하는데 난 바라만 보네요
울고 있는데 난 바라만 보네요
그댄 다른 곳만 보고 나는
지워지지 않고
오늘처럼 그대가 보고 싶을 때
마다 곁눈으로
그대가 미웠던 날 단 하루
그대가 보고픈 날은
그 하루 빼고 다
그 사람만이 날 숨 쉬게 하는데
내겐 없어선 안 될 그 사람이 지금
아파하는데 난 바라만 보네요
울고 있는데 난 바라만 보네요
그댄 다른 곳만 보고 나는
지워지지 않고
오늘처럼 그대가 보고 싶을 때
마다 바라보죠
그댈 알게 된 것만으로
난 행복에 살아
고마울 뿐 이죠
아파하는데 난 바라만 보네요
사랑하는데 난 바라만 보네요
많이 미워도 해보고
많이 원망도 해봐도
원망조차 그대에겐 들리지 않나봐
그 옆에 날"
